fpr,tpr
0.0,0.0
0.0,0.012658227848101266
0.002688172043010753,0.012658227848101266
0.002688172043010753,0.02531645569620253
0.013440860215053764,0.02531645569620253
0.013440860215053764,0.0759493670886076
0.016129032258064516,0.0759493670886076
0.016129032258064516,0.10126582278481013
0.021505376344086023,0.10126582278481013
0.021505376344086023,0.11392405063291139
0.026881720430107527,0.11392405063291139
0.026881720430107527,0.12658227848101267
0.03494623655913978,0.12658227848101267
0.03494623655913978,0.13924050632911392
0.051075268817204304,0.13924050632911392
0.051075268817204304,0.1518987341772152
0.053763440860215055,0.1518987341772152
0.053763440860215055,0.17721518987341772
0.06182795698924731,0.17721518987341772
0.06182795698924731,0.189873417721519
0.06451612903225806,0.189873417721519
0.06451612903225806,0.21518987341772153
0.06989247311827956,0.21518987341772153
0.06989247311827956,0.22784810126582278
0.07795698924731183,0.22784810126582278
0.07795698924731183,0.24050632911392406
0.09946236559139784,0.24050632911392406
0.09946236559139784,0.25316455696202533
0.10215053763440861,0.25316455696202533
0.10215053763440861,0.26582278481012656
0.11021505376344086,0.26582278481012656
0.11021505376344086,0.2911392405063291
0.13978494623655913,0.2911392405063291
0.13978494623655913,0.31645569620253167
0.1478494623655914,0.31645569620253167
0.1478494623655914,0.3291139240506329
0.15591397849462366,0.3291139240506329
0.15591397849462366,0.3670886075949367
0.16666666666666666,0.3670886075949367
0.16666666666666666,0.3924050632911392
0.17204301075268819,0.3924050632911392
0.17204301075268819,0.4050632911392405
0.1774193548387097,0.4050632911392405
0.1774193548387097,0.4177215189873418
0.1881720430107527,0.4177215189873418
0.1881720430107527,0.43037974683544306
0.1989247311827957,0.43037974683544306
0.1989247311827957,0.45569620253164556
0.21505376344086022,0.45569620253164556
0.21505376344086022,0.46835443037974683
0.23387096774193547,0.46835443037974683
0.23387096774193547,0.4936708860759494
0.23655913978494625,0.4936708860759494
0.23655913978494625,0.5063291139240507
0.239247311827957,0.5063291139240507
0.239247311827957,0.5189873417721519
0.24193548387096775,0.5189873417721519
0.24193548387096775,0.5443037974683544
0.2553763440860215,0.5443037974683544
0.2553763440860215,0.5569620253164557
0.26881720430107525,0.5569620253164557
0.26881720430107525,0.569620253164557
0.271505376344086,0.569620253164557
0.271505376344086,0.5949367088607594
0.2768817204301075,0.5949367088607594
0.2768817204301075,0.6075949367088608
0.2956989247311828,0.6075949367088608
0.2956989247311828,0.620253164556962
0.3172043010752688,0.620253164556962
0.3172043010752688,0.6329113924050633
0.3225806451612903,0.6329113924050633
0.3225806451612903,0.6582278481012658
0.3279569892473118,0.6582278481012658
0.3279569892473118,0.6835443037974683
0.3387096774193548,0.6835443037974683
0.3387096774193548,0.7088607594936709
0.34408602150537637,0.7088607594936709
0.34408602150537637,0.7215189873417721
0.3467741935483871,0.7215189873417721
0.3467741935483871,0.7341772151898734
0.3575268817204301,0.7341772151898734
0.3575268817204301,0.7468354430379747
0.4112903225806452,0.7468354430379747
0.4112903225806452,0.759493670886076
0.4220430107526882,0.759493670886076
0.4220430107526882,0.7721518987341772
0.46236559139784944,0.7721518987341772
0.46236559139784944,0.7974683544303798
0.49731182795698925,0.7974683544303798
0.49731182795698925,0.810126582278481
0.5026881720430108,0.810126582278481
0.5026881720430108,0.8227848101265823
0.5080645161290323,0.8227848101265823
0.5080645161290323,0.8354430379746836
0.5161290322580645,0.8354430379746836
0.5161290322580645,0.8481012658227848
0.5376344086021505,0.8481012658227848
0.5376344086021505,0.8607594936708861
0.5483870967741935,0.8607594936708861
0.5483870967741935,0.8734177215189873
0.5913978494623656,0.8734177215189873
0.5913978494623656,0.8860759493670886
0.5940860215053764,0.8860759493670886
0.5940860215053764,0.8987341772151899
0.6478494623655914,0.8987341772151899
0.6478494623655914,0.9113924050632911
0.6854838709677419,0.9113924050632911
0.6854838709677419,0.9240506329113924
0.7204301075268817,0.9240506329113924
0.7204301075268817,0.9367088607594937
0.7741935483870968,0.9367088607594937
0.7741935483870968,0.9493670886075949
0.782258064516129,0.9493670886075949
0.782258064516129,0.9620253164556962
0.8387096774193549,0.9620253164556962
0.8387096774193549,0.9746835443037974
0.9650537634408602,0.9746835443037974
0.9650537634408602,0.9873417721518988
0.989247311827957,0.9873417721518988
0.989247311827957,1.0
1.0,1.0
