"Track.ID","dataset","delay_green_to_red","delay_green_to_blue","gfp_corr_start","gfp_corr_mean","gfp_corr_sd","gfp_corr_slope","nuc_bfp_start","nuc_bfp_mean","nuc_bfp_sd","nuc_bfp_slope","nuc_area_mean","nuc_area_slope","nuc_circ_mean","nuc_circ_sd","nuc_ratio_mean","nuc_ratio_slope","area_start","area_mean","area_sd","area_slope","solidity_mean","solidity_sd","shape_idx_mean","gfp_snr_sd","bf_ctrst_mean","bf_ctrst_sd","gfp_ratio_start","gfp_ratio_mean","gfp_ratio_sd","gfp_ratio_slope","gfp_ratio_max","gfp_corr_end","nuc_bfp_end","gfp_corr_slope_early","gfp_corr_slope_late","nuc_bfp_slope_early","nuc_bfp_slope_late","area_slope_early","area_slope_late","circ_start","circ_end","circ_slope","circ_sd","perim_start","perim_end","perim_slope","perim_sd","cell_aspect_start","cell_aspect_mean","bfp_nuc_frac_start","nuc_ratio_start","nuc_ratio_end","bf_ctrst_start","bf_ctrst_end","bf_ctrst_slope"
"A2_1119","A2",Inf,135.004495333333,0.701043826,1.33117187384375,0.417854205738937,0.0376023851447059,0.838379705,0.8727357535,0.0356376745444092,0.00448178335714283,140.895369005,-6.32619567392857,0.863255656833333,0.0298586710133965,0.175705694542333,-0.0107407195696856,558.0985763,703.49701778125,164.189626916141,28.7902072369118,0.9609789766875,0.0263791494381978,4.625808191125,0.178909726267359,0.9844816294375,0.0340670207146201,2.30645231273818,1.85456856565481,0.477826704763663,-0.170660818001267,2.54007262331098,1.2709516799,0.905140435,0.105315383169643,-0.0900403777886903,NA,0.00448178335714283,31.4828849702381,14.4772365571429,0.672797953,0.441276678,-0.0207860824882353,0.125627468195242,102.0981937,164.8630264,4.62214272394118,24.8822533936394,NA,NA,0.501865030620823,0.260025529220746,0.163419069857686,0.991681047,0.866359512,-0.00282640226323528
"A2_1127","A2",2130.07092433333,45.0014983333333,1.15961092385,1.95986831067188,0.685569395287208,0.131076767394632,0.902970297,1.6080720745,0.548456532857108,0.146461645363636,176.496332823333,4.91099765076922,0.877628238166667,0.0328849713788803,0.213553782261923,0.0152940067306343,1104.377233,910.4205165875,229.887340438241,-25.2785704170588,0.9729841145625,0.0111433819897184,4.105895655,0.130236036390074,0.9110551495625,0.101522268224609,1.38836613287846,1.42097218959881,0.196891947102188,-0.0395718599575205,1.73268421582883,3.11914710185,2.491458607,0.0951811877732144,0.0575989130738096,0.0896200290000001,0.118895923285714,32.7788251738095,1.18376316428572,0.714628328,0.770268238,0.00807643884411766,0.0632727991464598,139.3553161,100.8076805,-2.44296620661765,19.3299526455759,NA,NA,0.126444790311691,0.0699043923866741,0.302149681511535,0.824463045,0.802607023,0.0069953978367647
"A2_1148","A2",2400.07991483333,0,0.8709969792,1.3097422790375,0.292926060038196,0.0298872481030882,1.206871868,1.184354143,0.239547180794956,0.0333856461029412,217.6559650625,1.061774955,0.8567276264375,0.0377342835659402,0.740021070181632,-0.180632120075659,27.19408051,946.895403563125,313.604432311209,25.6157006847794,0.950260629125,0.0751350100610428,4.5250649045625,0.108131757073183,0.851695464,0.14636602569466,0.721697971669019,1.11920335792052,0.197766519787551,-0.00658903740411429,1.55283858283842,2.2366488564,1.813729271,0.0647828765678571,0.1105969508,-0.00760686064285719,0.0989896635714286,67.9310807658334,-66.9716717357143,0.105805793,0.891591358,0.0215087889705882,0.176760222705011,56.83127495,92.21316518,1.20866439375,23.6908188745071,NA,NA,29.7747350360449,8.49696048796467,0.356076174887594,0.730524557,0.710736584,-0.0103622068705883
"A2_1168","A2",1620.05394216667,0,1.66738925045,3.1201548431125,1.13681203749614,0.131431643528088,1.585313175,1.48555272106667,0.296206658427794,0.0378018716642858,204.239392106667,-0.392619703571423,0.785125733866667,0.0466858846394881,0.279536439331691,0.00611551120200954,787.2644979,755.74901765,128.442053186151,-12.7614166820588,0.936572402125,0.0351592142725979,4.90513998825,0.269697998427089,0.5334385893125,0.128179317370983,2.35849078797948,2.12621085238921,0.362847981947188,0.0137293270699189,2.70255111423751,4.87101019295,1.937962202,-0.0422791762053572,0.51067808041369,-0.0343190481428571,0.128598942392857,24.1446357428572,-58.3148500642857,0.730348887,0.639881801,0.0113427997205882,0.111727187370929,116.3858224,103.2549463,-2.60248335338235,23.4564628165519,NA,NA,0.555147066276572,0.267116182599519,0.370813032961548,0.450921177,0.463999073,-0.0158507888044118
"A2_117","A2",3090.10289116667,105.003496333333,1.1891249758,2.49953864122187,1.15948041445091,0.0945950481862499,1.419321686,1.902555293,0.487204798198743,-0.00199104845454542,175.739584948182,-0.227306143181816,0.614658401636364,0.110658697142857,0.349747084578147,0.0128239248542545,428.1621187,510.8473116,114.196032135542,-4.34987380941176,0.9273785564375,0.0400535551608961,5.9440387195625,0.164722203825801,0.978464871,0.0480376044540154,1.58138958947042,1.55638424480201,0.284820882935201,-0.0615977243026613,1.91725856917224,1.54791337735,1.080858086,0.263430497471429,-0.443619078244643,0.0986326869999998,-0.146328312523809,34.5672620595238,-21.7097047833333,0.760100439,0.339494296,-0.0165409956705882,0.155479255256403,84.13439202,116.4862713,1.04100581782353,32.8674520127007,NA,NA,0.335175806551088,0.130888290725082,0.410033821830697,0.996902215,0.99457135,0.00322685616470589
"A2_1175","A2",870.028969333334,0,1.2793674702,2.62364988283437,0.899713465098795,0.169800880672721,1.091127098,1.4386122879375,0.229988815295076,0.0408166859808823,188.8888227125,0.291547477647057,0.8196834408125,0.0487052427127958,70.4783474780119,-11.686982309393,55.17340043,449.479818748062,292.461790205748,48.3604761392603,0.882776077625,0.202625455286762,5.261593812625,0.352077586524548,0.40287360025,0.204306808790309,1.17251919830883,1.8130195648814,0.559201196551647,0.07081735830239,2.40513702680712,3.49941743965,1.802714932,0.291298069389286,0.037256052689881,0.00858708626190483,0.0750158811071428,107.026261532726,13.2742852107143,0.277861096,0.675471617,0.0342311900102941,0.193175859989464,49.95235128,110.7716078,5.4184577304,36.7514032761692,NA,NA,6.10467442098,3.11760299636112,0.277085030346256,0.183781734,0.361724722,-0.00403097976470588
"A2_1191","A2",1320.04395333333,30.000999,1.02943945265,2.22479601139687,0.646417747712368,0.124937023752574,1.295336788,1.70473085738462,0.414701945688934,0.094226541021978,155.455148807692,2.71473022527473,0.849742371538462,0.0404981165738403,0.155921680284696,0.0016335342252373,385.8418475,943.3282469875,195.504477708202,23.1201344838235,0.9673147029375,0.0165962328688433,4.2373727495,0.237469983048645,0.7677191675,0.173586378315481,1.30305049087357,1.44244778933204,0.157657602663304,-0.0136179987497092,1.76168341142561,2.74367806755,2.002586653,0.117212563971429,0.0354675325446428,0.00351657449999999,0.033901978202381,69.8936872654762,-13.411062472619,0.711800385,0.614224606,-0.00938554919264707,0.0758853142500379,82.5335426,144.4509989,2.66942890808824,18.7179614001564,NA,NA,0.0590027738027675,0.0200763318929926,0.156779317692173,0.603931337,0.998270688,0.0317396147882353
"A2_1200","A2",555.0184805,45.0014983333333,1.0618586161,3.16230159253125,1.15829791822412,0.153732416109118,0.891945774,1.50220392116667,0.372379401445921,0.0856661822447552,171.454269255,-7.16642949783217,0.771642518833333,0.0885908718338826,0.322191770263549,-0.0194492128510776,664.9737924,578.2719965875,94.2451727905611,1.63089119647058,0.9743786874375,0.011561601072153,4.484947612125,0.221828295486366,0.9957495255625,0.00413832120912352,3.16479879330646,2.6028077889191,0.737941927111618,-0.147037932601323,3.78022066810264,3.89530816505,1.79957265,0.4947964744,-0.13344341832619,0.2556226925,0.125164852392857,-31.3028112583333,33.6890337821429,0.525426523,0.830279297,0.0031164622882353,0.113248786104139,126.1104864,101.8777927,-0.0770102681323534,15.4884408859945,NA,NA,0.635474395561797,0.362087634415866,0.282227445325426,0.996757039,0.997423303,-9.61794044117748e-05
"A2_1203","A2",2685.08940483333,45.0014983333333,2.124891618,3.2874162883625,1.43039849804415,0.269035536731765,1.350078493,2.96828167190909,2.12986993378524,0.453944674024204,132.209519081818,7.15507620299363,0.773971330818182,0.0885050190640988,0.199835197240804,-0.00553646690258089,800.9855234,626.19226463,328.600325245455,37.9372738989412,0.934463590375,0.0527416981485101,4.759203943875,0.249065303807349,0.8227161259375,0.167563760661837,1.76085979613483,1.90957659696188,1.4419444914188,-0.0563639001309397,5.36136409712032,5.89110887435,6.79969574,0.262998024148214,0.234212154927976,0.3540823351,0.836424110807377,-8.59286106190476,125.0109992,0.387883012,0.550308052,-0.00191394519705883,0.135151162886919,161.0893709,149.9896007,4.21486279036765,43.9959125116032,NA,NA,0.454496201565544,0.198597038186182,0.165366221983033,0.977540453,0.998206584,-0.00492781282794116
"A2_1210","A2",Inf,0,1.262458234,1.17876663844375,0.146555519829048,0.0208067590227941,0.89085285,1.02891514975,0.124779600458702,0.0228571565588235,184.076648318125,1.57777205975,0.883267943,0.0380555966581207,0.285918094875668,-0.00749248732484628,346.7451907,685.33319045,163.640787322177,16.1207462252941,0.974709052875,0.00886885347863528,4.3077898474375,0.0514448555578839,0.928572813625,0.0989861677243121,1.41713441675581,1.14889623908005,0.103563821061033,-0.00539404132092356,1.41713441675581,1.41198351565,1.219693654,-0.00134129034940475,0.0202009230482143,0.00687450029761905,0.0205380705119048,32.0462302809524,0.581549485714283,0.761315503,0.592256759,-0.0114328171264706,0.0792816679333821,75.65328982,127.9894645,2.43492492166176,18.3735494335345,NA,NA,0.758810845375552,0.53790226455187,0.244847706221146,0.99777067,0.99763982,0.00737291642941177
