fpr,tpr
0.0,0.0
0.0,0.002012072434607646
0.0,0.03219315895372234
0.003205128205128205,0.03219315895372234
0.003205128205128205,0.03420523138832998
0.00641025641025641,0.03621730382293763
0.009615384615384616,0.03621730382293763
0.009615384615384616,0.04426559356136821
0.01282051282051282,0.04426559356136821
0.01282051282051282,0.05030181086519115
0.01282051282051282,0.05432595573440644
0.016025641025641024,0.05432595573440644
0.016025641025641024,0.07847082494969819
0.022435897435897436,0.07847082494969819
0.022435897435897436,0.0925553319919517
0.028846153846153848,0.0925553319919517
0.028846153846153848,0.10462776659959759
0.03205128205128205,0.10462776659959759
0.03205128205128205,0.10865191146881288
0.038461538461538464,0.10865191146881288
0.038461538461538464,0.1267605633802817
0.041666666666666664,0.1267605633802817
0.041666666666666664,0.13078470824949698
0.04487179487179487,0.13078470824949698
0.04487179487179487,0.13480885311871227
0.04807692307692308,0.13682092555331993
0.04807692307692308,0.1488933601609658
0.05128205128205128,0.1488933601609658
0.05128205128205128,0.1710261569416499
0.0641025641025641,0.1710261569416499
0.0641025641025641,0.17303822937625754
0.0673076923076923,0.17303822937625754
0.0673076923076923,0.1851106639839034
0.07371794871794872,0.1851106639839034
0.07371794871794872,0.19718309859154928
0.07692307692307693,0.19718309859154928
0.07692307692307693,0.20321931589537223
0.08012820512820513,0.20321931589537223
0.08012820512820513,0.20724346076458752
0.08333333333333333,0.20724346076458752
0.08333333333333333,0.2112676056338028
0.08653846153846154,0.2112676056338028
0.08653846153846154,0.23742454728370221
0.08653846153846154,0.2414486921529175
0.08653846153846154,0.2515090543259557
0.08974358974358974,0.2515090543259557
0.08974358974358974,0.25553319919517103
0.09294871794871795,0.25553319919517103
0.09294871794871795,0.2595573440643863
0.09615384615384616,0.2595573440643863
0.09935897435897435,0.26156941649899396
0.09935897435897435,0.2655935613682093
0.10256410256410256,0.2655935613682093
0.10576923076923077,0.2676056338028169
0.10576923076923077,0.2716297786720322
0.10576923076923077,0.27565392354124746
0.11538461538461539,0.27565392354124746
0.11538461538461539,0.2776659959758551
0.125,0.2776659959758551
0.125,0.28169014084507044
0.1282051282051282,0.28169014084507044
0.1282051282051282,0.29577464788732394
0.1282051282051282,0.29979879275653926
0.13141025641025642,0.29979879275653926
0.1346153846153846,0.30181086519114686
0.1346153846153846,0.32193158953722334
