gfp_track_id,onset_frame,gfp_x,gfp_y,gfp_r,bf_track_id,bf_x,bf_y,bf_r,dist_um_onset,dist_norm_onset,match_tier,is_ambiguous,dist_norm_check1,dist_norm_check2,dist_norm_check3,temporally_consistent,bf_earliest_frame
4240,129,1578.498908,1747.927864,8.088323929,2076.0,1588.01879569455,1755.6654754399865,17.444394443431218,12.267799008504015,0.7032516404215752,plausible,False,,,,False,0.0
4255,129,2240.091714,660.6640521,9.792267785,6218.0,2258.642178063726,655.8405835862707,19.00777145787496,19.167304596174347,1.0083930480042305,marginal,False,,,,False,25.0
4260,130,23.40036626,2414.898533,12.36487533,12841.0,28.422496939841597,2413.289229415296,19.26009652965696,5.273675624566509,0.27381356144534535,confident,False,2.0282776846304893,5.236431497199463,3.6713087496425016,False,74.0
4262,129,1276.682661,1635.724661,2.339354139,1376.0,1261.4758415944557,1633.9891682799666,17.28225844300063,15.305531399272924,0.8856210228398543,plausible,False,,,,False,0.0
4272,129,1406.885035,5.429081934,1.912369041,19167.0,1403.524502758486,5.548513413422967,10.935915232200148,3.362653836560052,0.3074871892440167,confident,False,3.0581627340471003,4.097960522049552,1.5650274261696437,False,129.0
4284,131,2001.069934,166.9340975,15.91552862,14294.0,2005.92741046179,157.992080586127,11.630224715239436,10.176185143010818,0.8749775169586065,plausible,False,,,,False,89.0
4285,131,935.8435483,840.4729015,4.911893841,13869.0,938.5417412684458,847.678719381879,13.700324590740564,7.694417238607276,0.5616229883931062,plausible,False,,,,False,84.0
4286,131,24.32970621,873.8823091,12.98349653,17702.0,24.894542318662843,877.2089409219327,21.35199818223897,3.37424348681959,0.15802940118393016,confident,False,0.1444423537878913,,,False,115.0
4288,131,2558.517301,1454.13249,0.162205025,12564.0,2556.396786912436,1464.7952395220452,10.677847268938406,10.871559564544274,1.0181415121163395,marginal,False,,,,False,76.0
4290,131,583.7509438,1689.152419,11.22618154,7538.0,585.877038667409,1686.5529408586976,14.165802330424174,3.3582087475813553,0.23706449301278643,confident,True,,,,False,33.0
4297,131,1980.477153,2062.005043,2.16104337,18006.0,1975.7313826742643,2046.0708596240595,14.766449173178229,16.625899549881094,1.1259240021006791,marginal,False,,,,False,118.0
4298,134,466.689936,737.6566721,11.48853661,15057.0,466.887924285712,732.0141619419351,17.49447180573085,5.645982664261865,0.32272953004573424,confident,False,1.3829262120802568,,,False,94.0
