fpr,tpr
0.0,0.0
0.0,0.012658227848101266
0.008064516129032258,0.012658227848101266
0.008064516129032258,0.02531645569620253
0.016129032258064516,0.02531645569620253
0.016129032258064516,0.0379746835443038
0.021505376344086023,0.0379746835443038
0.021505376344086023,0.05063291139240506
0.026881720430107527,0.05063291139240506
0.026881720430107527,0.06329113924050633
0.03225806451612903,0.06329113924050633
0.03225806451612903,0.0759493670886076
0.0456989247311828,0.0759493670886076
0.0456989247311828,0.08860759493670886
0.056451612903225805,0.08860759493670886
0.056451612903225805,0.10126582278481013
0.06720430107526881,0.10126582278481013
0.06720430107526881,0.12658227848101267
0.06989247311827956,0.12658227848101267
0.06989247311827956,0.16455696202531644
0.07795698924731183,0.16455696202531644
0.07795698924731183,0.17721518987341772
0.09946236559139784,0.17721518987341772
0.09946236559139784,0.20253164556962025
0.10752688172043011,0.20253164556962025
0.10752688172043011,0.21518987341772153
0.11559139784946236,0.21518987341772153
0.11559139784946236,0.24050632911392406
0.13440860215053763,0.24050632911392406
0.13440860215053763,0.25316455696202533
0.13709677419354838,0.25316455696202533
0.13709677419354838,0.26582278481012656
0.13978494623655913,0.26582278481012656
0.13978494623655913,0.27848101265822783
0.1478494623655914,0.27848101265822783
0.1478494623655914,0.2911392405063291
0.15053763440860216,0.2911392405063291
0.15053763440860216,0.31645569620253167
0.15591397849462366,0.31645569620253167
0.15591397849462366,0.34177215189873417
0.17204301075268819,0.34177215189873417
0.17204301075268819,0.35443037974683544
0.17473118279569894,0.35443037974683544
0.17473118279569894,0.3670886075949367
0.18548387096774194,0.3670886075949367
0.18548387096774194,0.379746835443038
0.20161290322580644,0.379746835443038
0.20161290322580644,0.3924050632911392
0.20698924731182797,0.3924050632911392
0.20698924731182797,0.4050632911392405
0.22580645161290322,0.4050632911392405
0.22580645161290322,0.4177215189873418
0.23387096774193547,0.4177215189873418
0.23387096774193547,0.4430379746835443
0.239247311827957,0.4430379746835443
0.239247311827957,0.45569620253164556
0.24193548387096775,0.45569620253164556
0.24193548387096775,0.46835443037974683
0.25806451612903225,0.46835443037974683
0.25806451612903225,0.4810126582278481
0.2661290322580645,0.4810126582278481
0.2661290322580645,0.4936708860759494
0.26881720430107525,0.4936708860759494
0.26881720430107525,0.5063291139240507
0.271505376344086,0.5063291139240507
0.271505376344086,0.5189873417721519
0.28225806451612906,0.5189873417721519
0.28225806451612906,0.5316455696202531
0.3172043010752688,0.5316455696202531
0.3172043010752688,0.5443037974683544
0.3225806451612903,0.5443037974683544
0.3225806451612903,0.5569620253164557
0.32526881720430106,0.5569620253164557
0.32526881720430106,0.569620253164557
0.3333333333333333,0.569620253164557
0.3333333333333333,0.5822784810126582
0.33602150537634407,0.5822784810126582
0.33602150537634407,0.5949367088607594
0.3655913978494624,0.5949367088607594
0.3655913978494624,0.6075949367088608
0.3844086021505376,0.6075949367088608
0.3844086021505376,0.620253164556962
0.4032258064516129,0.620253164556962
0.4032258064516129,0.6329113924050633
0.40860215053763443,0.6329113924050633
0.40860215053763443,0.6582278481012658
0.41397849462365593,0.6582278481012658
0.41397849462365593,0.6708860759493671
0.4166666666666667,0.6708860759493671
0.4166666666666667,0.6835443037974683
0.42473118279569894,0.6835443037974683
0.42473118279569894,0.6962025316455697
0.5053763440860215,0.6962025316455697
0.5053763440860215,0.7088607594936709
0.5349462365591398,0.7088607594936709
0.5349462365591398,0.7215189873417721
0.5456989247311828,0.7215189873417721
0.5456989247311828,0.7341772151898734
0.553763440860215,0.7341772151898734
0.553763440860215,0.7468354430379747
0.5645161290322581,0.7468354430379747
0.5645161290322581,0.759493670886076
0.5806451612903226,0.759493670886076
0.5806451612903226,0.7721518987341772
0.5940860215053764,0.7721518987341772
0.5940860215053764,0.7848101265822784
0.6370967741935484,0.7848101265822784
0.6370967741935484,0.7974683544303798
0.7123655913978495,0.7974683544303798
0.7123655913978495,0.8227848101265823
0.7231182795698925,0.8227848101265823
0.7231182795698925,0.8481012658227848
0.7365591397849462,0.8481012658227848
0.7365591397849462,0.8607594936708861
0.7419354838709677,0.8607594936708861
0.7419354838709677,0.8734177215189873
0.7688172043010753,0.8734177215189873
0.7688172043010753,0.8860759493670886
0.771505376344086,0.8860759493670886
0.771505376344086,0.8987341772151899
0.782258064516129,0.8987341772151899
0.782258064516129,0.9113924050632911
0.7956989247311828,0.9113924050632911
0.7956989247311828,0.9367088607594937
0.8575268817204301,0.9367088607594937
0.8575268817204301,0.9493670886075949
0.8897849462365591,0.9493670886075949
0.8897849462365591,0.9620253164556962
0.9005376344086021,0.9620253164556962
0.9005376344086021,0.9746835443037974
0.9596774193548387,0.9746835443037974
0.9596774193548387,0.9873417721518988
0.989247311827957,0.9873417721518988
0.989247311827957,1.0
1.0,1.0
