dataset,model_type,features,y_true,oof_prob
A2,Network,GFP+BF (512),0,0.488648
A2,Network,GFP+BF (512),0,0.462976
A2,Network,GFP+BF (512),1,0.41681
A2,Network,GFP+BF (512),0,0.48282
A2,Network,GFP+BF (512),0,0.72513
A2,Network,GFP+BF (512),0,0.38924
A2,Network,GFP+BF (512),0,0.575521
A2,Network,GFP+BF (512),1,0.157697
A2,Network,GFP+BF (512),0,0.486499
A2,Network,GFP+BF (512),0,0.38568
A2,Network,GFP+BF (512),0,0.481423
A2,Network,GFP+BF (512),0,0.227417
A2,Network,GFP+BF (512),0,0.370452
A2,Network,GFP+BF (512),0,0.44797
A2,Network,GFP+BF (512),0,0.539858
A2,Network,GFP+BF (512),0,0.636848
A2,Network,GFP+BF (512),0,0.392481
A2,Network,GFP+BF (512),0,0.436533
A2,Network,GFP+BF (512),0,0.52653
A2,Network,GFP+BF (512),0,0.452986
A2,Network,GFP+BF (512),0,0.307194
A2,Network,GFP+BF (512),0,0.425865
A2,Network,GFP+BF (512),0,0.46006
A2,Network,GFP+BF (512),0,0.322561
A2,Network,GFP+BF (512),0,0.51339
A2,Network,GFP+BF (512),0,0.34979
A2,Network,GFP+BF (512),0,0.303742
A2,Network,GFP+BF (512),1,0.485482
A2,Network,GFP+BF (512),0,0.523764
A2,Network,GFP+BF (512),1,0.50879
A2,Network,GFP+BF (512),0,0.418347
A2,Network,GFP+BF (512),0,0.347631
A2,Network,GFP+BF (512),0,0.523546
A2,Network,GFP+BF (512),0,0.559983
A2,Network,GFP+BF (512),0,0.478642
A2,Network,GFP+BF (512),0,0.412339
A2,Network,GFP+BF (512),0,0.340704
A2,Network,GFP+BF (512),0,0.422352
A2,Network,GFP+BF (512),0,0.387926
A2,Network,GFP+BF (512),0,0.352666
A2,Network,GFP+BF (512),0,0.356329
A2,Network,GFP+BF (512),0,0.414903
A2,Network,GFP+BF (512),0,0.436297
A2,Network,GFP+BF (512),0,0.605133
A2,Network,GFP+BF (512),0,0.462227
A2,Network,GFP+BF (512),0,0.443526
A2,Network,GFP+BF (512),0,0.567781
A2,Network,GFP+BF (512),0,0.463662
A2,Network,GFP+BF (512),1,0.420844
A2,Network,GFP+BF (512),0,0.473388
A2,Network,GFP+BF (512),1,0.491418
A2,Network,GFP+BF (512),1,0.504262
A2,Network,GFP+BF (512),1,0.500718
A2,Network,GFP+BF (512),0,0.507444
A2,Network,GFP+BF (512),0,0.510298
A2,Network,GFP+BF (512),1,0.649652
A2,Network,GFP+BF (512),1,0.709157
A2,Network,GFP+BF (512),1,0.505267
A2,Network,GFP+BF (512),1,0.426393
A2,Network,GFP+BF (512),1,0.698581
A2,Network,GFP+BF (512),0,0.720966
A2,Network,GFP+BF (512),1,0.48313
A2,Network,GFP+BF (512),0,0.471837
A2,Network,GFP+BF (512),0,0.731032
A2,Network,GFP+BF (512),0,0.347665
A2,Network,GFP+BF (512),1,0.608848
A2,Network,GFP+BF (512),1,0.576035
A2,Network,GFP+BF (512),0,0.435903
A2,Network,GFP+BF (512),0,0.647785
A2,Network,GFP+BF (512),1,0.495665
A2,Network,GFP+BF (512),1,0.487418
A2,Network,GFP+BF (512),0,0.475987
A2,Network,GFP+BF (512),0,0.579114
A2,Network,GFP+BF (512),0,0.462896
A2,Network,GFP+BF (512),0,0.451579
A2,Network,GFP+BF (512),0,0.577226
A2,Network,GFP+BF (512),0,0.541876
A2,Network,GFP+BF (512),0,0.383937
A2,Network,GFP+BF (512),0,0.489183
A2,Network,GFP+BF (512),0,0.577639
A2,Network,GFP+BF (512),0,0.472769
A2,Network,GFP+BF (512),1,0.505715
A2,Network,GFP+BF (512),1,0.450928
A2,Network,GFP+BF (512),0,0.493758
A2,Network,GFP+BF (512),1,0.55535
A2,Network,GFP+BF (512),1,0.69733
A2,Network,GFP+BF (512),1,0.440305
A2,Network,GFP+BF (512),0,0.432903
A2,Network,GFP+BF (512),1,0.479481
A2,Network,GFP+BF (512),0,0.937223
A2,Network,GFP+BF (512),1,0.608574
A2,Network,GFP+BF (512),1,0.831445
A2,Network,GFP+BF (512),0,0.513288
A2,Network,GFP+BF (512),0,0.5122
A2,Network,GFP+BF (512),0,0.498525
A2,Network,GFP+BF (512),0,0.619946
A2,Network,GFP+BF (512),1,0.823958
A2,Network,GFP+BF (512),1,0.659751
A2,Network,GFP+BF (512),0,0.500084
A2,Network,GFP+BF (512),0,0.671136
A2,Network,GFP+BF (512),0,0.460295
A2,Network,GFP+BF (512),1,0.345153
A2,Network,GFP+BF (512),1,0.518292
A2,Network,GFP+BF (512),1,0.679656
A2,Network,GFP+BF (512),1,0.450562
A2,Network,GFP+BF (512),0,0.489255
A2,Network,GFP+BF (512),1,0.265725
A2,Network,GFP+BF (512),0,0.436302
A2,Network,GFP+BF (512),0,0.400868
A2,Network,GFP+BF (512),1,0.38906
A2,Network,GFP+BF (512),0,0.393912
A2,Network,GFP+BF (512),0,0.322105
A2,Network,GFP+BF (512),0,0.521609
A2,Network,GFP+BF (512),0,0.50009
A2,Network,GFP+BF (512),0,0.478046
A2,Network,GFP+BF (512),0,0.682965
A2,Network,GFP+BF (512),0,0.3815
A2,Network,GFP+BF (512),0,0.511064
A2,Network,GFP+BF (512),1,0.477462
A2,Network,GFP+BF (512),1,0.482681
A2,Network,GFP+BF (512),0,0.350678
A2,Network,GFP+BF (512),1,0.447941
A3,GLM,GFP (top-20),0,0.510849
A3,GLM,GFP (top-20),1,0.41133
A3,GLM,GFP (top-20),1,0.442429
A3,GLM,GFP (top-20),0,0.339796
A3,GLM,GFP (top-20),0,0.23836
A3,GLM,GFP (top-20),0,0.376631
A3,GLM,GFP (top-20),0,0.486491
A3,GLM,GFP (top-20),1,0.440402
A3,GLM,GFP (top-20),1,0.682071
A3,GLM,GFP (top-20),0,0.527287
A3,GLM,GFP (top-20),0,0.35306
A3,GLM,GFP (top-20),0,0.388606
A3,GLM,GFP (top-20),0,0.382049
A3,GLM,GFP (top-20),1,0.410994
A3,GLM,GFP (top-20),0,0.510225
A3,GLM,GFP (top-20),1,0.732175
A3,GLM,GFP (top-20),0,0.417225
A3,GLM,GFP (top-20),0,0.099511
A3,GLM,GFP (top-20),0,0.372426
A3,GLM,GFP (top-20),0,0.281283
A3,GLM,GFP (top-20),0,0.40711
A3,GLM,GFP (top-20),0,0.347763
A3,GLM,GFP (top-20),0,0.329943
A3,GLM,GFP (top-20),1,0.281659
A3,GLM,GFP (top-20),0,0.563563
A3,GLM,GFP (top-20),0,0.264403
A3,GLM,GFP (top-20),0,0.331533
A3,GLM,GFP (top-20),0,0.208481
A3,GLM,GFP (top-20),0,0.596202
A3,GLM,GFP (top-20),0,0.509588
A3,GLM,GFP (top-20),0,0.33336
A3,GLM,GFP (top-20),0,0.435041
A3,GLM,GFP (top-20),0,0.290743
A3,GLM,GFP (top-20),0,0.387415
A3,GLM,GFP (top-20),1,0.476143
A3,GLM,GFP (top-20),0,0.439155
A3,GLM,GFP (top-20),0,0.223029
A3,GLM,GFP (top-20),0,0.496674
A3,GLM,GFP (top-20),0,0.569729
A3,GLM,GFP (top-20),0,0.419333
A3,GLM,GFP (top-20),0,0.400928
A3,GLM,GFP (top-20),0,0.364509
A3,GLM,GFP (top-20),0,0.355962
A3,GLM,GFP (top-20),0,0.420711
A3,GLM,GFP (top-20),1,0.291612
A3,GLM,GFP (top-20),0,0.207208
A3,GLM,GFP (top-20),0,0.476018
A3,GLM,GFP (top-20),0,0.667086
A3,GLM,GFP (top-20),0,0.725095
A3,GLM,GFP (top-20),0,0.428244
A3,GLM,GFP (top-20),0,0.352137
A3,GLM,GFP (top-20),0,0.57977
A3,GLM,GFP (top-20),0,0.262351
A3,GLM,GFP (top-20),0,0.284652
A3,GLM,GFP (top-20),0,0.353061
A3,GLM,GFP (top-20),0,0.431378
A3,GLM,GFP (top-20),0,0.367131
A3,GLM,GFP (top-20),0,0.30911
A3,GLM,GFP (top-20),1,0.421785
A3,GLM,GFP (top-20),0,0.568058
A3,GLM,GFP (top-20),0,0.254017
A3,GLM,GFP (top-20),1,0.519483
A3,GLM,GFP (top-20),1,0.501743
A3,GLM,GFP (top-20),0,0.810819
A3,GLM,GFP (top-20),0,0.498325
A3,GLM,GFP (top-20),0,0.240584
A3,GLM,GFP (top-20),0,0.332124
A3,GLM,GFP (top-20),0,0.068683
A3,GLM,GFP (top-20),0,0.408805
A3,GLM,GFP (top-20),0,0.153095
A3,GLM,GFP (top-20),0,0.3509
A3,GLM,GFP (top-20),0,0.325439
A3,GLM,GFP (top-20),0,0.368732
A3,GLM,GFP (top-20),0,0.562991
A3,GLM,GFP (top-20),0,0.690176
A3,GLM,GFP (top-20),1,0.586647
A3,GLM,GFP (top-20),0,0.281236
A3,GLM,GFP (top-20),0,0.363677
A3,GLM,GFP (top-20),1,0.467358
A3,GLM,GFP (top-20),0,0.114876
A3,GLM,GFP (top-20),0,0.367473
A3,GLM,GFP (top-20),0,0.505663
A3,GLM,GFP (top-20),0,0.472579
A3,GLM,GFP (top-20),0,0.256534
A3,GLM,GFP (top-20),0,0.273231
A3,GLM,GFP (top-20),0,0.330183
A3,GLM,GFP (top-20),0,0.174064
A3,GLM,GFP (top-20),0,0.395935
A3,GLM,GFP (top-20),0,0.425963
A3,GLM,GFP (top-20),0,0.36152
A3,GLM,GFP (top-20),1,0.41006
A3,GLM,GFP (top-20),0,0.148031
A3,GLM,GFP (top-20),0,0.893284
A3,GLM,GFP (top-20),1,0.20037
A3,GLM,GFP (top-20),0,0.271782
A3,GLM,GFP (top-20),0,0.524186
A3,GLM,GFP (top-20),0,0.429975
A3,GLM,GFP (top-20),0,0.238591
A3,GLM,GFP (top-20),1,0.180857
A3,GLM,GFP (top-20),0,0.59852
A3,GLM,GFP (top-20),0,0.315095
A3,GLM,GFP (top-20),0,0.569067
A3,GLM,GFP (top-20),0,0.348977
A3,GLM,GFP (top-20),0,0.512884
A3,GLM,GFP (top-20),0,0.584195
A3,GLM,GFP (top-20),0,0.615156
A3,GLM,GFP (top-20),0,0.349947
A3,GLM,GFP (top-20),1,0.549491
A3,GLM,GFP (top-20),0,0.426172
A3,GLM,GFP (top-20),0,0.553943
A3,GLM,GFP (top-20),0,0.45217
A3,GLM,GFP (top-20),0,0.274308
A3,GLM,GFP (top-20),0,0.411251
A3,GLM,GFP (top-20),0,0.091342
A3,GLM,GFP (top-20),0,0.057604
A3,GLM,GFP (top-20),0,0.406533
A3,GLM,GFP (top-20),0,0.470889
A3,GLM,GFP (top-20),1,0.368826
A3,GLM,GFP (top-20),1,0.607488
A3,GLM,GFP (top-20),0,0.285912
A3,GLM,GFP (top-20),1,0.67253
A3,GLM,GFP (top-20),1,0.556891
A3,GLM,GFP (top-20),0,0.31065
A3,GLM,GFP (top-20),0,0.843671
A3,GLM,GFP (top-20),0,0.560259
A3,GLM,GFP (top-20),0,0.253394
A3,GLM,GFP (top-20),0,0.537475
A3,GLM,GFP (top-20),0,0.51733
A3,GLM,GFP (top-20),1,0.598807
A3,GLM,GFP (top-20),0,0.708178
A3,GLM,GFP (top-20),0,0.269355
A3,GLM,GFP (top-20),0,0.566359
A3,GLM,GFP (top-20),0,0.345598
A3,GLM,GFP (top-20),0,0.62387
A3,GLM,GFP (top-20),0,0.625058
A3,GLM,GFP (top-20),0,0.423132
A3,GLM,GFP (top-20),1,0.219306
A3,GLM,GFP (top-20),0,0.162507
A3,GLM,GFP (top-20),0,0.355347
A3,GLM,GFP (top-20),0,0.222003
A3,GLM,GFP (top-20),0,0.375223
A3,GLM,GFP (top-20),1,0.869534
A3,GLM,GFP (top-20),0,0.452172
A3,GLM,GFP (top-20),0,0.172975
A3,GLM,GFP (top-20),1,0.58349
A3,GLM,GFP (top-20),0,0.426937
A3,GLM,GFP (top-20),0,0.442962
A3,GLM,GFP (top-20),0,0.091797
A3,GLM,GFP (top-20),1,0.533253
A3,GLM,GFP (top-20),0,0.489005
A3,GLM,GFP (top-20),0,0.339358
A3,GLM,GFP (top-20),0,0.675686
A3,GLM,GFP (top-20),1,0.411199
A3,GLM,GFP (top-20),0,0.5117
A3,GLM,GFP (top-20),0,0.356022
A3,GLM,GFP (top-20),0,0.951215
A3,GLM,GFP (top-20),0,0.238735
A3,GLM,GFP (top-20),0,0.460708
A3,GLM,GFP (top-20),1,0.09766
A3,GLM,GFP (top-20),0,0.750357
A3,GLM,GFP (top-20),0,0.919305
A3,GLM,GFP (top-20),0,0.412895
A3,GLM,GFP (top-20),0,0.362929
A3,GLM,GFP (top-20),0,0.564766
A3,GLM,GFP (top-20),0,0.504219
A3,GLM,GFP (top-20),1,0.496534
A3,GLM,GFP (top-20),0,0.524971
A3,GLM,GFP (top-20),0,0.274204
A3,GLM,GFP (top-20),0,0.399974
A3,GLM,GFP (top-20),1,0.526182
A3,GLM,GFP (top-20),1,0.118451
A3,GLM,GFP (top-20),0,0.629252
A3,GLM,GFP (top-20),0,0.505303
A3,GLM,GFP (top-20),1,0.500476
A3,GLM,GFP (top-20),0,0.421413
A3,GLM,GFP (top-20),0,0.020003
A3,GLM,GFP (top-20),0,0.50405
A3,GLM,GFP (top-20),0,0.574482
A3,GLM,GFP (top-20),1,0.640295
A3,GLM,GFP (top-20),1,0.554032
A3,GLM,GFP (top-20),0,0.370458
A3,GLM,GFP (top-20),0,0.887159
A3,GLM,GFP (top-20),0,0.422569
A3,GLM,GFP (top-20),1,0.417637
A3,GLM,GFP (top-20),1,0.716437
A3,GLM,GFP (top-20),0,0.583536
A3,GLM,GFP (top-20),0,0.377196
A3,GLM,GFP (top-20),1,0.270866
A3,GLM,GFP (top-20),1,0.784788
A3,GLM,GFP (top-20),0,0.447566
A3,GLM,GFP (top-20),0,0.284365
A3,GLM,GFP (top-20),1,0.345946
A3,GLM,GFP (top-20),0,0.382315
A3,GLM,GFP (top-20),0,0.451021
A3,GLM,GFP (top-20),1,0.571581
A3,GLM,GFP (top-20),0,0.656059
A3,GLM,GFP (top-20),0,0.485707
A3,GLM,GFP (top-20),0,0.495433
A3,GLM,GFP (top-20),1,0.853294
A3,GLM,GFP (top-20),0,0.125344
A3,GLM,GFP (top-20),1,0.062553
A3,GLM,GFP (top-20),0,0.344411
A3,GLM,GFP (top-20),0,0.618953
A3,GLM,GFP (top-20),0,0.091029
A3,GLM,GFP (top-20),0,0.775454
A3,GLM,GFP (top-20),0,0.248607
A3,GLM,GFP (top-20),1,0.118154
A3,GLM,GFP (top-20),1,0.575264
A3,GLM,GFP (top-20),1,0.849685
A3,GLM,GFP (top-20),0,0.554767
A3,GLM,GFP (top-20),0,0.180677
A3,GLM,GFP (top-20),0,0.378516
A3,GLM,GFP (top-20),1,0.741551
A3,GLM,GFP (top-20),0,0.235976
A3,GLM,GFP (top-20),1,0.808929
A3,GLM,GFP (top-20),0,0.753421
A3,GLM,GFP (top-20),1,0.422435
A3,GLM,GFP (top-20),0,0.979169
A3,GLM,GFP (top-20),1,0.97999
A3,GLM,GFP (top-20),0,0.099164
A3,GLM,GFP (top-20),0,0.603344
A3,GLM,GFP (top-20),0,0.936083
A3,GLM,GFP (top-20),1,0.719637
A3,GLM,GFP (top-20),0,0.589587
A3,GLM,GFP (top-20),0,0.364729
A3,GLM,GFP (top-20),1,0.382334
A3,GLM,GFP (top-20),0,0.334991
A3,GLM,GFP (top-20),0,0.625241
A3,GLM,GFP (top-20),1,0.852375
A3,GLM,GFP (top-20),1,0.674574
A3,GLM,GFP (top-20),0,0.312879
A3,GLM,GFP (top-20),0,0.698527
A3,GLM,GFP (top-20),0,0.201459
A3,GLM,GFP (top-20),0,0.582601
A3,GLM,BF (top-20),0,0.353252
A3,GLM,BF (top-20),1,0.55284
A3,GLM,BF (top-20),1,0.396385
A3,GLM,BF (top-20),0,0.469257
A3,GLM,BF (top-20),0,0.278693
A3,GLM,BF (top-20),0,0.574934
A3,GLM,BF (top-20),0,0.648151
A3,GLM,BF (top-20),1,0.402992
A3,GLM,BF (top-20),1,0.497887
A3,GLM,BF (top-20),0,0.603846
A3,GLM,BF (top-20),0,0.490436
A3,GLM,BF (top-20),0,0.531508
A3,GLM,BF (top-20),0,0.500822
A3,GLM,BF (top-20),1,0.480269
A3,GLM,BF (top-20),0,0.515174
A3,GLM,BF (top-20),1,0.367344
A3,GLM,BF (top-20),0,0.41266
A3,GLM,BF (top-20),0,0.163726
A3,GLM,BF (top-20),0,0.522249
A3,GLM,BF (top-20),0,0.519
A3,GLM,BF (top-20),0,0.567917
A3,GLM,BF (top-20),0,0.560438
A3,GLM,BF (top-20),0,0.530605
A3,GLM,BF (top-20),1,0.394016
A3,GLM,BF (top-20),0,0.490704
A3,GLM,BF (top-20),0,0.197607
A3,GLM,BF (top-20),0,0.515027
A3,GLM,BF (top-20),0,0.512406
A3,GLM,BF (top-20),0,0.48277
A3,GLM,BF (top-20),0,0.523065
A3,GLM,BF (top-20),0,0.543275
A3,GLM,BF (top-20),0,0.45013
A3,GLM,BF (top-20),0,0.274925
A3,GLM,BF (top-20),0,0.522718
A3,GLM,BF (top-20),1,0.533877
A3,GLM,BF (top-20),0,0.481198
A3,GLM,BF (top-20),0,0.261741
A3,GLM,BF (top-20),0,0.708896
A3,GLM,BF (top-20),0,0.486759
A3,GLM,BF (top-20),0,0.493216
A3,GLM,BF (top-20),0,0.521068
A3,GLM,BF (top-20),0,0.507319
A3,GLM,BF (top-20),0,0.545306
A3,GLM,BF (top-20),0,0.253498
A3,GLM,BF (top-20),1,0.265598
A3,GLM,BF (top-20),0,0.5102
A3,GLM,BF (top-20),0,0.487627
A3,GLM,BF (top-20),0,0.50291
A3,GLM,BF (top-20),0,0.640353
A3,GLM,BF (top-20),0,0.64346
A3,GLM,BF (top-20),0,0.527815
A3,GLM,BF (top-20),0,0.493772
A3,GLM,BF (top-20),0,0.462358
A3,GLM,BF (top-20),0,0.241196
A3,GLM,BF (top-20),0,0.515776
A3,GLM,BF (top-20),0,0.387883
A3,GLM,BF (top-20),0,0.45221
A3,GLM,BF (top-20),0,0.519387
A3,GLM,BF (top-20),1,0.365523
A3,GLM,BF (top-20),0,0.485019
A3,GLM,BF (top-20),0,0.303556
A3,GLM,BF (top-20),1,0.360877
A3,GLM,BF (top-20),1,0.495797
A3,GLM,BF (top-20),0,0.867531
A3,GLM,BF (top-20),0,0.398244
A3,GLM,BF (top-20),0,0.652903
A3,GLM,BF (top-20),0,0.508877
A3,GLM,BF (top-20),0,0.111426
A3,GLM,BF (top-20),0,0.303323
A3,GLM,BF (top-20),0,0.538603
A3,GLM,BF (top-20),0,0.604624
A3,GLM,BF (top-20),0,0.665129
A3,GLM,BF (top-20),0,0.608697
A3,GLM,BF (top-20),0,0.223536
A3,GLM,BF (top-20),0,0.502604
A3,GLM,BF (top-20),1,0.491665
A3,GLM,BF (top-20),0,0.514969
A3,GLM,BF (top-20),0,0.514423
A3,GLM,BF (top-20),1,0.380445
A3,GLM,BF (top-20),0,0.596995
A3,GLM,BF (top-20),0,0.387467
A3,GLM,BF (top-20),0,0.251463
A3,GLM,BF (top-20),0,0.60619
A3,GLM,BF (top-20),0,0.650251
A3,GLM,BF (top-20),0,0.19711
A3,GLM,BF (top-20),0,0.622071
A3,GLM,BF (top-20),0,0.121062
A3,GLM,BF (top-20),0,0.483078
A3,GLM,BF (top-20),0,0.644749
A3,GLM,BF (top-20),0,0.475629
A3,GLM,BF (top-20),1,0.522177
A3,GLM,BF (top-20),0,0.556007
A3,GLM,BF (top-20),0,0.471154
A3,GLM,BF (top-20),1,0.720664
A3,GLM,BF (top-20),0,0.469482
A3,GLM,BF (top-20),0,0.62098
A3,GLM,BF (top-20),0,0.428329
A3,GLM,BF (top-20),0,0.445256
A3,GLM,BF (top-20),1,0.360895
A3,GLM,BF (top-20),0,0.240343
A3,GLM,BF (top-20),0,0.508994
A3,GLM,BF (top-20),0,0.480105
A3,GLM,BF (top-20),0,0.466338
A3,GLM,BF (top-20),0,0.531019
A3,GLM,BF (top-20),0,0.478737
A3,GLM,BF (top-20),0,0.533769
A3,GLM,BF (top-20),0,0.425606
A3,GLM,BF (top-20),1,0.496149
A3,GLM,BF (top-20),0,0.489589
A3,GLM,BF (top-20),0,0.506288
A3,GLM,BF (top-20),0,0.465993
A3,GLM,BF (top-20),0,0.397446
A3,GLM,BF (top-20),0,0.161021
A3,GLM,BF (top-20),0,0.312466
A3,GLM,BF (top-20),0,0.325535
A3,GLM,BF (top-20),0,0.441956
A3,GLM,BF (top-20),0,0.457663
A3,GLM,BF (top-20),1,0.547137
A3,GLM,BF (top-20),1,0.427763
A3,GLM,BF (top-20),0,0.506619
A3,GLM,BF (top-20),1,0.567844
A3,GLM,BF (top-20),1,0.466972
A3,GLM,BF (top-20),0,0.544675
A3,GLM,BF (top-20),0,0.475927
A3,GLM,BF (top-20),0,0.458675
A3,GLM,BF (top-20),0,0.435262
A3,GLM,BF (top-20),0,0.326504
A3,GLM,BF (top-20),0,0.522326
A3,GLM,BF (top-20),1,0.589776
A3,GLM,BF (top-20),0,0.467563
A3,GLM,BF (top-20),0,0.421716
A3,GLM,BF (top-20),0,0.52964
A3,GLM,BF (top-20),0,0.506517
A3,GLM,BF (top-20),0,0.350547
A3,GLM,BF (top-20),0,0.545035
A3,GLM,BF (top-20),0,0.464095
A3,GLM,BF (top-20),1,0.540718
A3,GLM,BF (top-20),0,0.411085
A3,GLM,BF (top-20),0,0.386196
A3,GLM,BF (top-20),0,0.257631
A3,GLM,BF (top-20),0,0.510816
A3,GLM,BF (top-20),1,0.403301
A3,GLM,BF (top-20),0,0.511977
A3,GLM,BF (top-20),0,0.173363
A3,GLM,BF (top-20),1,0.509601
A3,GLM,BF (top-20),0,0.516967
A3,GLM,BF (top-20),0,0.583313
A3,GLM,BF (top-20),0,0.200443
A3,GLM,BF (top-20),1,0.620643
A3,GLM,BF (top-20),0,0.684793
A3,GLM,BF (top-20),0,0.319006
A3,GLM,BF (top-20),0,0.486127
A3,GLM,BF (top-20),1,0.791582
A3,GLM,BF (top-20),0,0.319526
A3,GLM,BF (top-20),0,0.596045
A3,GLM,BF (top-20),0,0.645738
A3,GLM,BF (top-20),0,0.52439
A3,GLM,BF (top-20),0,0.522912
A3,GLM,BF (top-20),1,0.282174
A3,GLM,BF (top-20),0,0.510935
A3,GLM,BF (top-20),0,0.478664
A3,GLM,BF (top-20),0,0.4329
A3,GLM,BF (top-20),0,0.879874
A3,GLM,BF (top-20),0,0.518135
A3,GLM,BF (top-20),0,0.459765
A3,GLM,BF (top-20),1,0.409342
A3,GLM,BF (top-20),0,0.179993
A3,GLM,BF (top-20),0,0.651816
A3,GLM,BF (top-20),0,0.473368
A3,GLM,BF (top-20),1,0.512899
A3,GLM,BF (top-20),1,0.406115
A3,GLM,BF (top-20),0,0.318214
A3,GLM,BF (top-20),0,0.507268
A3,GLM,BF (top-20),1,0.420649
A3,GLM,BF (top-20),0,0.51913
A3,GLM,BF (top-20),0,0.687884
A3,GLM,BF (top-20),0,0.587609
A3,GLM,BF (top-20),0,0.509344
A3,GLM,BF (top-20),1,0.347117
A3,GLM,BF (top-20),1,0.364347
A3,GLM,BF (top-20),0,0.181585
A3,GLM,BF (top-20),0,0.6707
A3,GLM,BF (top-20),0,0.516095
A3,GLM,BF (top-20),1,0.346438
A3,GLM,BF (top-20),1,0.510659
A3,GLM,BF (top-20),0,0.538588
A3,GLM,BF (top-20),0,0.614556
A3,GLM,BF (top-20),1,0.455508
A3,GLM,BF (top-20),1,0.762675
A3,GLM,BF (top-20),0,0.508319
A3,GLM,BF (top-20),0,0.641439
A3,GLM,BF (top-20),1,0.566152
A3,GLM,BF (top-20),0,0.519585
A3,GLM,BF (top-20),0,0.517373
A3,GLM,BF (top-20),1,0.237729
A3,GLM,BF (top-20),0,0.545069
A3,GLM,BF (top-20),0,0.332572
A3,GLM,BF (top-20),0,0.525803
A3,GLM,BF (top-20),1,0.542844
A3,GLM,BF (top-20),0,0.675447
A3,GLM,BF (top-20),1,0.517135
A3,GLM,BF (top-20),0,0.515734
A3,GLM,BF (top-20),0,0.534942
A3,GLM,BF (top-20),0,0.319539
A3,GLM,BF (top-20),0,0.317816
A3,GLM,BF (top-20),0,0.680933
A3,GLM,BF (top-20),1,0.388778
A3,GLM,BF (top-20),1,0.606329
A3,GLM,BF (top-20),1,0.482638
A3,GLM,BF (top-20),0,0.552205
A3,GLM,BF (top-20),0,0.904385
A3,GLM,BF (top-20),0,0.506052
A3,GLM,BF (top-20),1,0.552948
A3,GLM,BF (top-20),0,0.331113
A3,GLM,BF (top-20),1,0.50824
A3,GLM,BF (top-20),0,0.696389
A3,GLM,BF (top-20),1,0.217086
A3,GLM,BF (top-20),0,0.665359
A3,GLM,BF (top-20),1,0.9067
A3,GLM,BF (top-20),0,0.516241
A3,GLM,BF (top-20),0,0.733973
A3,GLM,BF (top-20),0,0.326381
A3,GLM,BF (top-20),1,0.485184
A3,GLM,BF (top-20),0,0.477506
A3,GLM,BF (top-20),0,0.641182
A3,GLM,BF (top-20),1,0.560743
A3,GLM,BF (top-20),0,0.554978
A3,GLM,BF (top-20),0,0.538188
A3,GLM,BF (top-20),1,0.660992
A3,GLM,BF (top-20),1,0.519917
A3,GLM,BF (top-20),0,0.439949
A3,GLM,BF (top-20),0,0.726068
A3,GLM,BF (top-20),0,0.558347
A3,GLM,BF (top-20),0,0.557741
A3,GLM,GFP+BF (top-40),0,0.394873
A3,GLM,GFP+BF (top-40),1,0.527588
A3,GLM,GFP+BF (top-40),1,0.406902
A3,GLM,GFP+BF (top-40),0,0.446744
A3,GLM,GFP+BF (top-40),0,0.168726
A3,GLM,GFP+BF (top-40),0,0.463228
A3,GLM,GFP+BF (top-40),0,0.56934
A3,GLM,GFP+BF (top-40),1,0.396809
A3,GLM,GFP+BF (top-40),1,0.68332
A3,GLM,GFP+BF (top-40),0,0.619285
A3,GLM,GFP+BF (top-40),0,0.427738
A3,GLM,GFP+BF (top-40),0,0.489698
A3,GLM,GFP+BF (top-40),0,0.223278
A3,GLM,GFP+BF (top-40),1,0.409156
A3,GLM,GFP+BF (top-40),0,0.114517
A3,GLM,GFP+BF (top-40),1,0.562184
A3,GLM,GFP+BF (top-40),0,0.250916
A3,GLM,GFP+BF (top-40),0,0.028281
A3,GLM,GFP+BF (top-40),0,0.499283
A3,GLM,GFP+BF (top-40),0,0.208852
A3,GLM,GFP+BF (top-40),0,0.516893
A3,GLM,GFP+BF (top-40),0,0.529369
A3,GLM,GFP+BF (top-40),0,0.476147
A3,GLM,GFP+BF (top-40),1,0.364416
A3,GLM,GFP+BF (top-40),0,0.862674
A3,GLM,GFP+BF (top-40),0,0.218112
A3,GLM,GFP+BF (top-40),0,0.488273
A3,GLM,GFP+BF (top-40),0,0.1427
A3,GLM,GFP+BF (top-40),0,0.587499
A3,GLM,GFP+BF (top-40),0,0.632711
A3,GLM,GFP+BF (top-40),0,0.50854
A3,GLM,GFP+BF (top-40),0,0.353839
A3,GLM,GFP+BF (top-40),0,0.195515
A3,GLM,GFP+BF (top-40),0,0.483009
A3,GLM,GFP+BF (top-40),1,0.492786
A3,GLM,GFP+BF (top-40),0,0.569717
A3,GLM,GFP+BF (top-40),0,0.093977
A3,GLM,GFP+BF (top-40),0,0.797723
A3,GLM,GFP+BF (top-40),0,0.706439
A3,GLM,GFP+BF (top-40),0,0.474807
A3,GLM,GFP+BF (top-40),0,0.54528
A3,GLM,GFP+BF (top-40),0,0.282838
A3,GLM,GFP+BF (top-40),0,0.492197
A3,GLM,GFP+BF (top-40),0,0.214106
A3,GLM,GFP+BF (top-40),1,0.10942
A3,GLM,GFP+BF (top-40),0,0.183004
A3,GLM,GFP+BF (top-40),0,0.456758
A3,GLM,GFP+BF (top-40),0,0.512851
A3,GLM,GFP+BF (top-40),0,0.743239
