dataset,model_type,features,y_true,oof_prob
A2,GLM,BF (top-20),0,0.518589
A2,GLM,BF (top-20),0,0.319729
A2,GLM,BF (top-20),1,0.433341
A2,GLM,BF (top-20),0,0.34547
A2,GLM,BF (top-20),0,0.116088
A2,GLM,BF (top-20),0,0.025483
A2,GLM,BF (top-20),0,0.45313
A2,GLM,BF (top-20),1,0.2887
A2,GLM,BF (top-20),0,0.325821
A2,GLM,BF (top-20),0,0.187993
A2,GLM,BF (top-20),0,0.124934
A2,GLM,BF (top-20),0,0.580755
A2,GLM,BF (top-20),0,0.572692
A2,GLM,BF (top-20),0,0.534928
A2,GLM,BF (top-20),0,0.129602
A2,GLM,BF (top-20),0,0.114378
A2,GLM,BF (top-20),0,0.353212
A2,GLM,BF (top-20),0,0.181321
A2,GLM,BF (top-20),0,0.712377
A2,GLM,BF (top-20),0,0.503713
A2,GLM,BF (top-20),0,0.073933
A2,GLM,BF (top-20),0,0.034889
A2,GLM,BF (top-20),1,0.809294
A2,GLM,BF (top-20),0,0.871587
A2,GLM,BF (top-20),0,0.2602
A2,GLM,BF (top-20),1,0.41492
A2,GLM,BF (top-20),0,0.996704
A2,GLM,BF (top-20),0,0.079692
A2,GLM,BF (top-20),0,0.359117
A2,GLM,BF (top-20),0,0.044066
A2,GLM,BF (top-20),0,0.179128
A2,GLM,BF (top-20),0,0.08649
A2,GLM,BF (top-20),0,0.44653
A2,GLM,BF (top-20),0,0.814447
A2,GLM,BF (top-20),0,0.138087
A2,GLM,BF (top-20),0,0.038106
A2,GLM,BF (top-20),0,0.328366
A2,GLM,BF (top-20),0,0.261574
A2,GLM,BF (top-20),0,0.562415
A2,GLM,BF (top-20),0,0.184301
A2,GLM,BF (top-20),1,0.407223
A2,GLM,BF (top-20),1,0.259985
A2,GLM,BF (top-20),0,0.18672
A2,GLM,BF (top-20),0,0.757556
A2,GLM,BF (top-20),0,0.375522
A2,GLM,BF (top-20),0,0.157211
A2,GLM,BF (top-20),0,0.032772
A2,GLM,BF (top-20),0,0.280626
A2,GLM,BF (top-20),0,0.080803
A2,GLM,BF (top-20),0,0.469857
A2,GLM,BF (top-20),0,0.60054
A2,GLM,BF (top-20),0,0.376177
A2,GLM,BF (top-20),0,0.365963
A2,GLM,BF (top-20),0,0.75045
A2,GLM,BF (top-20),0,0.139661
A2,GLM,BF (top-20),0,0.330138
A2,GLM,BF (top-20),0,0.165911
A2,GLM,BF (top-20),0,0.686491
A2,GLM,BF (top-20),0,0.135984
A2,GLM,BF (top-20),0,0.521464
A2,GLM,BF (top-20),0,0.256686
A2,GLM,BF (top-20),1,0.189374
A2,GLM,BF (top-20),0,0.162809
A2,GLM,BF (top-20),0,0.018965
A2,GLM,BF (top-20),0,0.15632
A2,GLM,BF (top-20),0,0.414718
A2,GLM,BF (top-20),0,0.31852
A2,GLM,BF (top-20),0,0.583344
A2,GLM,BF (top-20),0,0.231768
A2,GLM,BF (top-20),0,0.357987
A2,GLM,BF (top-20),0,0.123087
A2,GLM,BF (top-20),0,0.150361
A2,GLM,BF (top-20),0,0.310736
A2,GLM,BF (top-20),0,0.161685
A2,GLM,BF (top-20),0,0.448922
A2,GLM,BF (top-20),0,0.824536
A2,GLM,BF (top-20),1,0.445258
A2,GLM,BF (top-20),0,0.372928
A2,GLM,BF (top-20),0,0.072102
A2,GLM,BF (top-20),0,0.446393
A2,GLM,BF (top-20),0,0.103831
A2,GLM,BF (top-20),0,0.415114
A2,GLM,BF (top-20),0,0.953374
A2,GLM,BF (top-20),0,0.225964
A2,GLM,BF (top-20),0,0.43072
A2,GLM,BF (top-20),0,0.056516
A2,GLM,BF (top-20),0,0.222384
A2,GLM,BF (top-20),0,0.599038
A2,GLM,BF (top-20),0,0.747293
A2,GLM,BF (top-20),0,0.675613
A2,GLM,BF (top-20),0,0.037137
A2,GLM,BF (top-20),0,0.619843
A2,GLM,BF (top-20),0,0.013169
A2,GLM,BF (top-20),0,0.289741
A2,GLM,BF (top-20),0,0.052123
A2,GLM,BF (top-20),0,0.303573
A2,GLM,BF (top-20),0,0.204763
A2,GLM,BF (top-20),0,0.813261
A2,GLM,BF (top-20),0,0.033945
A2,GLM,BF (top-20),0,0.099757
A2,GLM,BF (top-20),0,0.620431
A2,GLM,BF (top-20),0,0.485381
A2,GLM,BF (top-20),0,0.70259
A2,GLM,BF (top-20),0,0.14039
A2,GLM,BF (top-20),0,0.463257
A2,GLM,BF (top-20),0,0.418471
A2,GLM,BF (top-20),0,0.76507
A2,GLM,BF (top-20),0,0.338647
A2,GLM,BF (top-20),0,0.819125
A2,GLM,BF (top-20),0,0.399685
A2,GLM,BF (top-20),1,0.167337
A2,GLM,BF (top-20),0,0.202424
A2,GLM,BF (top-20),0,0.64199
A2,GLM,BF (top-20),0,0.374096
A2,GLM,BF (top-20),0,0.583656
A2,GLM,BF (top-20),0,0.329207
A2,GLM,BF (top-20),0,0.181418
A2,GLM,BF (top-20),0,0.171328
A2,GLM,BF (top-20),0,0.622807
A2,GLM,BF (top-20),1,0.910533
A2,GLM,BF (top-20),0,0.300836
A2,GLM,BF (top-20),1,0.61363
A2,GLM,BF (top-20),0,0.265693
A2,GLM,BF (top-20),0,0.352417
A2,GLM,BF (top-20),0,0.063777
A2,GLM,BF (top-20),1,0.13589
A2,GLM,BF (top-20),1,0.316484
A2,GLM,BF (top-20),0,0.448868
