dataset,model_type,features,y_true,oof_prob
A2,TopKNet,GFP+BF (top-40),0,0.874138
A2,TopKNet,GFP+BF (top-40),0,0.550224
A2,TopKNet,GFP+BF (top-40),0,0.379377
A2,TopKNet,GFP+BF (top-40),0,0.428666
A2,TopKNet,GFP+BF (top-40),0,0.454988
A2,TopKNet,GFP+BF (top-40),0,0.526389
A2,TopKNet,GFP+BF (top-40),0,0.457636
A2,TopKNet,GFP+BF (top-40),0,0.459202
A2,TopKNet,GFP+BF (top-40),1,0.530043
A2,TopKNet,GFP+BF (top-40),1,0.526667
A2,TopKNet,GFP+BF (top-40),0,0.448986
A2,TopKNet,GFP+BF (top-40),0,0.441399
A2,TopKNet,GFP+BF (top-40),0,0.400264
A2,TopKNet,GFP+BF (top-40),0,0.402984
A2,TopKNet,GFP+BF (top-40),0,0.529892
A2,TopKNet,GFP+BF (top-40),0,0.350314
A2,TopKNet,GFP+BF (top-40),0,0.445557
A2,TopKNet,GFP+BF (top-40),0,0.380584
A2,TopKNet,GFP+BF (top-40),0,0.47054
A2,TopKNet,GFP+BF (top-40),0,0.487424
A2,TopKNet,GFP+BF (top-40),0,0.456821
A2,TopKNet,GFP+BF (top-40),0,0.588514
A2,TopKNet,GFP+BF (top-40),0,0.531116
A2,TopKNet,GFP+BF (top-40),0,0.537549
A2,TopKNet,GFP+BF (top-40),0,0.43774
A2,TopKNet,GFP+BF (top-40),0,0.465094
A2,TopKNet,GFP+BF (top-40),0,0.401194
A2,TopKNet,GFP+BF (top-40),0,0.303251
A2,TopKNet,GFP+BF (top-40),0,0.396546
A2,TopKNet,GFP+BF (top-40),1,0.475827
A2,TopKNet,GFP+BF (top-40),0,0.455173
A2,TopKNet,GFP+BF (top-40),0,0.577894
A2,TopKNet,GFP+BF (top-40),0,0.523919
A2,TopKNet,GFP+BF (top-40),0,0.433384
A2,TopKNet,GFP+BF (top-40),0,0.443769
A2,TopKNet,GFP+BF (top-40),0,0.522247
A2,TopKNet,GFP+BF (top-40),0,0.515953
A2,TopKNet,GFP+BF (top-40),0,0.379622
A2,TopKNet,GFP+BF (top-40),0,0.354358
A2,TopKNet,GFP+BF (top-40),0,0.43937
A2,TopKNet,GFP+BF (top-40),0,0.556404
A2,TopKNet,GFP+BF (top-40),0,0.443006
A2,TopKNet,GFP+BF (top-40),0,0.463647
A2,TopKNet,GFP+BF (top-40),0,0.411551
A2,TopKNet,GFP+BF (top-40),1,0.451126
A2,TopKNet,GFP+BF (top-40),0,0.439988
A2,TopKNet,GFP+BF (top-40),0,0.37005
A2,TopKNet,GFP+BF (top-40),0,0.516015
A2,TopKNet,GFP+BF (top-40),0,0.531726
A2,TopKNet,GFP+BF (top-40),0,0.452182
A2,TopKNet,GFP+BF (top-40),0,0.482078
A2,TopKNet,GFP+BF (top-40),0,0.43988
A2,TopKNet,GFP+BF (top-40),0,0.403444
A2,TopKNet,GFP+BF (top-40),0,0.545116
A2,TopKNet,GFP+BF (top-40),0,0.533811
A2,TopKNet,GFP+BF (top-40),0,0.457591
A2,TopKNet,GFP+BF (top-40),0,0.402987
A2,TopKNet,GFP+BF (top-40),0,0.450761
A2,TopKNet,GFP+BF (top-40),0,0.435227
A2,TopKNet,GFP+BF (top-40),0,0.504454
A2,TopKNet,GFP+BF (top-40),0,0.444147
A2,TopKNet,GFP+BF (top-40),0,0.45302
A2,TopKNet,GFP+BF (top-40),0,0.524503
A2,TopKNet,GFP+BF (top-40),0,0.418976
A2,TopKNet,GFP+BF (top-40),0,0.451157
A2,TopKNet,GFP+BF (top-40),0,0.486695
A2,TopKNet,GFP+BF (top-40),0,0.255787
A2,TopKNet,GFP+BF (top-40),0,0.618074
A2,TopKNet,GFP+BF (top-40),0,0.509192
A2,TopKNet,GFP+BF (top-40),0,0.421229
A2,TopKNet,GFP+BF (top-40),0,0.529557
A2,TopKNet,GFP+BF (top-40),0,0.417586
A2,TopKNet,GFP+BF (top-40),0,0.51435
A2,TopKNet,GFP+BF (top-40),0,0.483938
A2,TopKNet,GFP+BF (top-40),0,0.444538
A2,TopKNet,GFP+BF (top-40),0,0.455446
A2,TopKNet,GFP+BF (top-40),0,0.260476
A2,TopKNet,GFP+BF (top-40),0,0.466516
A2,TopKNet,GFP+BF (top-40),1,0.54285
A2,TopKNet,GFP+BF (top-40),0,0.505326
A2,TopKNet,GFP+BF (top-40),0,0.544559
A2,TopKNet,GFP+BF (top-40),0,0.43835
A2,TopKNet,GFP+BF (top-40),0,0.553377
A2,TopKNet,GFP+BF (top-40),0,0.471878
A2,TopKNet,GFP+BF (top-40),0,0.428145
A2,TopKNet,GFP+BF (top-40),0,0.447294
A2,TopKNet,GFP+BF (top-40),0,0.495607
A2,TopKNet,GFP+BF (top-40),1,0.51333
A2,TopKNet,GFP+BF (top-40),0,0.859536
A2,TopKNet,GFP+BF (top-40),1,0.442144
A2,TopKNet,GFP+BF (top-40),0,0.486281
A2,TopKNet,GFP+BF (top-40),0,0.4405
A2,TopKNet,GFP+BF (top-40),0,0.512405
A2,TopKNet,GFP+BF (top-40),1,0.458026
A2,TopKNet,GFP+BF (top-40),1,0.46579
A2,TopKNet,GFP+BF (top-40),0,0.543276
A2,TopKNet,GFP+BF (top-40),0,0.472478
A2,TopKNet,GFP+BF (top-40),1,0.488387
A2,TopKNet,GFP+BF (top-40),0,0.408266
A2,TopKNet,GFP+BF (top-40),0,0.516839
A2,TopKNet,GFP+BF (top-40),0,0.491138
A2,TopKNet,GFP+BF (top-40),0,0.536242
A2,TopKNet,GFP+BF (top-40),1,0.494116
A2,TopKNet,GFP+BF (top-40),0,0.443494
A2,TopKNet,GFP+BF (top-40),0,0.518939
A2,TopKNet,GFP+BF (top-40),0,0.474236
A2,TopKNet,GFP+BF (top-40),0,0.493521
A2,TopKNet,GFP+BF (top-40),1,0.448106
A2,TopKNet,GFP+BF (top-40),0,0.5127
A2,TopKNet,GFP+BF (top-40),0,0.454232
A2,TopKNet,GFP+BF (top-40),0,0.575814
A2,TopKNet,GFP+BF (top-40),1,0.422708
A2,TopKNet,GFP+BF (top-40),0,0.46249
A2,TopKNet,GFP+BF (top-40),0,0.508685
A2,TopKNet,GFP+BF (top-40),0,0.52328
A2,TopKNet,GFP+BF (top-40),0,0.417034
A2,TopKNet,GFP+BF (top-40),0,0.415182
A2,TopKNet,GFP+BF (top-40),1,0.339056
A2,TopKNet,GFP+BF (top-40),0,0.463918
A2,TopKNet,GFP+BF (top-40),0,0.440394
A2,TopKNet,GFP+BF (top-40),0,0.440611
A2,TopKNet,GFP+BF (top-40),0,0.450863
A2,TopKNet,GFP+BF (top-40),0,0.394314
A2,TopKNet,GFP+BF (top-40),0,0.431605
A2,TopKNet,GFP+BF (top-40),1,0.475212
A2,TopKNet,GFP+BF (top-40),0,0.45026
A2,TopKNet,GFP+BF (top-40),1,0.574472
A2,TopKNet,GFP+BF (top-40),0,0.361631
A2,TopKNet,GFP+BF (top-40),1,0.508142
A2,TopKNet,GFP+BF (top-40),0,0.568715
A2,TopKNet,GFP+BF (top-40),0,0.431653
A2,TopKNet,GFP+BF (top-40),0,0.468653
A2,TopKNet,GFP+BF (top-40),0,0.457722
A2,TopKNet,GFP+BF (top-40),1,0.524767
A2,TopKNet,GFP+BF (top-40),0,0.436041
A2,TopKNet,GFP+BF (top-40),0,0.604699
A2,TopKNet,GFP+BF (top-40),0,0.441688
A2,TopKNet,GFP+BF (top-40),0,0.533767
A2,TopKNet,GFP+BF (top-40),1,0.452674
A2,TopKNet,GFP+BF (top-40),0,0.553163
A2,TopKNet,GFP+BF (top-40),0,0.369597
A2,TopKNet,GFP+BF (top-40),0,0.432124
A2,TopKNet,GFP+BF (top-40),0,0.404573
A2,TopKNet,GFP+BF (top-40),0,0.425596
A2,TopKNet,GFP+BF (top-40),0,0.506194
A2,TopKNet,GFP+BF (top-40),0,0.613025
A2,TopKNet,GFP+BF (top-40),0,0.688698
A2,TopKNet,GFP+BF (top-40),0,0.433063
A2,TopKNet,GFP+BF (top-40),0,0.473018
A2,TopKNet,GFP+BF (top-40),0,0.468907
A2,TopKNet,GFP+BF (top-40),0,0.439439
A2,TopKNet,GFP+BF (top-40),0,0.480649
A2,TopKNet,GFP+BF (top-40),0,0.500217
A2,TopKNet,GFP+BF (top-40),0,0.474555
A2,TopKNet,GFP+BF (top-40),0,0.440973
A2,TopKNet,GFP+BF (top-40),0,0.491731
A2,TopKNet,GFP+BF (top-40),0,0.528664
A2,TopKNet,GFP+BF (top-40),0,0.27761
A2,TopKNet,GFP+BF (top-40),1,0.520299
A2,TopKNet,GFP+BF (top-40),0,0.479763
A2,TopKNet,GFP+BF (top-40),1,0.455143
A2,TopKNet,GFP+BF (top-40),0,0.504093
A2,TopKNet,GFP+BF (top-40),0,0.414315
A2,TopKNet,GFP+BF (top-40),0,0.524086
A2,TopKNet,GFP+BF (top-40),0,0.458923
A2,TopKNet,GFP+BF (top-40),0,0.54209
A2,TopKNet,GFP+BF (top-40),0,0.543148
A2,TopKNet,GFP+BF (top-40),0,0.423967
A2,TopKNet,GFP+BF (top-40),0,0.515153
A2,TopKNet,GFP+BF (top-40),0,0.450262
A2,TopKNet,GFP+BF (top-40),0,0.442937
A2,TopKNet,GFP+BF (top-40),0,0.382663
A2,TopKNet,GFP+BF (top-40),0,0.466192
A2,TopKNet,GFP+BF (top-40),0,0.48374
A2,TopKNet,GFP+BF (top-40),0,0.529168
A2,TopKNet,GFP+BF (top-40),0,0.536973
A2,TopKNet,GFP+BF (top-40),0,0.46211
A2,TopKNet,GFP+BF (top-40),0,0.517788
A2,TopKNet,GFP+BF (top-40),0,0.550021
A2,TopKNet,GFP+BF (top-40),1,0.53729
A2,TopKNet,GFP+BF (top-40),0,0.439899
A2,TopKNet,GFP+BF (top-40),1,0.474431
A2,TopKNet,GFP+BF (top-40),1,0.495883
A2,TopKNet,GFP+BF (top-40),1,0.461322
A2,TopKNet,GFP+BF (top-40),0,0.490264
A2,TopKNet,GFP+BF (top-40),0,0.538151
A2,TopKNet,GFP+BF (top-40),1,0.486195
A2,TopKNet,GFP+BF (top-40),1,0.709602
A2,TopKNet,GFP+BF (top-40),1,0.446318
A2,TopKNet,GFP+BF (top-40),1,0.442904
A2,TopKNet,GFP+BF (top-40),1,0.647026
A2,TopKNet,GFP+BF (top-40),0,0.686341
A2,TopKNet,GFP+BF (top-40),1,0.530594
A2,TopKNet,GFP+BF (top-40),0,0.540777
A2,TopKNet,GFP+BF (top-40),0,0.681858
A2,TopKNet,GFP+BF (top-40),0,0.444322
A2,TopKNet,GFP+BF (top-40),1,0.605715
A2,TopKNet,GFP+BF (top-40),1,0.642279
A2,TopKNet,GFP+BF (top-40),0,0.426012
A2,TopKNet,GFP+BF (top-40),0,0.58182
A2,TopKNet,GFP+BF (top-40),1,0.584551
A2,TopKNet,GFP+BF (top-40),1,0.577026
A2,TopKNet,GFP+BF (top-40),0,0.445633
A2,TopKNet,GFP+BF (top-40),0,0.546024
A2,TopKNet,GFP+BF (top-40),0,0.57787
A2,TopKNet,GFP+BF (top-40),0,0.486185
A2,TopKNet,GFP+BF (top-40),0,0.506078
A2,TopKNet,GFP+BF (top-40),0,0.461427
A2,TopKNet,GFP+BF (top-40),0,0.548657
A2,TopKNet,GFP+BF (top-40),0,0.567587
A2,TopKNet,GFP+BF (top-40),0,0.51643
A2,TopKNet,GFP+BF (top-40),0,0.443943
A2,TopKNet,GFP+BF (top-40),1,0.456698
A2,TopKNet,GFP+BF (top-40),1,0.462033
A2,TopKNet,GFP+BF (top-40),0,0.484541
A2,TopKNet,GFP+BF (top-40),1,0.523473
A2,TopKNet,GFP+BF (top-40),1,0.482706
A2,TopKNet,GFP+BF (top-40),1,0.539358
A2,TopKNet,GFP+BF (top-40),0,0.527307
A2,TopKNet,GFP+BF (top-40),1,0.528172
A2,TopKNet,GFP+BF (top-40),0,0.902185
A2,TopKNet,GFP+BF (top-40),1,0.545239
A2,TopKNet,GFP+BF (top-40),1,0.787739
A2,TopKNet,GFP+BF (top-40),0,0.545762
A2,TopKNet,GFP+BF (top-40),0,0.45152
A2,TopKNet,GFP+BF (top-40),0,0.482495
A2,TopKNet,GFP+BF (top-40),0,0.454355
A2,TopKNet,GFP+BF (top-40),1,0.714704
A2,TopKNet,GFP+BF (top-40),1,0.539455
A2,TopKNet,GFP+BF (top-40),0,0.484051
A2,TopKNet,GFP+BF (top-40),0,0.573652
A2,TopKNet,GFP+BF (top-40),0,0.452345
A2,TopKNet,GFP+BF (top-40),1,0.459768
A2,TopKNet,GFP+BF (top-40),1,0.484936
A2,TopKNet,GFP+BF (top-40),0,0.554776
A2,TopKNet,GFP+BF (top-40),1,0.405176
A3,TopKNet,GFP (top-20),0,0.460484
A3,TopKNet,GFP (top-20),1,0.449833
A3,TopKNet,GFP (top-20),1,0.494845
A3,TopKNet,GFP (top-20),0,0.474641
A3,TopKNet,GFP (top-20),0,0.463293
A3,TopKNet,GFP (top-20),0,0.50905
A3,TopKNet,GFP (top-20),0,0.47184
A3,TopKNet,GFP (top-20),1,0.517505
A3,TopKNet,GFP (top-20),1,0.677642
A3,TopKNet,GFP (top-20),0,0.497603
A3,TopKNet,GFP (top-20),0,0.429583
A3,TopKNet,GFP (top-20),0,0.38288
A3,TopKNet,GFP (top-20),0,0.53056
A3,TopKNet,GFP (top-20),1,0.439092
A3,TopKNet,GFP (top-20),0,0.516463
A3,TopKNet,GFP (top-20),1,0.532359
A3,TopKNet,GFP (top-20),0,0.523579
A3,TopKNet,GFP (top-20),0,0.529713
A3,TopKNet,GFP (top-20),0,0.513457
A3,TopKNet,GFP (top-20),0,0.432684
A3,TopKNet,GFP (top-20),0,0.473983
A3,TopKNet,GFP (top-20),0,0.511753
A3,TopKNet,GFP (top-20),0,0.534665
A3,TopKNet,GFP (top-20),1,0.530365
A3,TopKNet,GFP (top-20),0,0.491207
A3,TopKNet,GFP (top-20),0,0.43477
A3,TopKNet,GFP (top-20),0,0.456833
A3,TopKNet,GFP (top-20),0,0.48673
A3,TopKNet,GFP (top-20),0,0.500879
A3,TopKNet,GFP (top-20),0,0.492609
A3,TopKNet,GFP (top-20),0,0.519937
A3,TopKNet,GFP (top-20),0,0.49349
A3,TopKNet,GFP (top-20),0,0.505585
A3,TopKNet,GFP (top-20),0,0.509986
A3,TopKNet,GFP (top-20),1,0.430974
A3,TopKNet,GFP (top-20),0,0.531473
A3,TopKNet,GFP (top-20),0,0.519499
A3,TopKNet,GFP (top-20),0,0.569761
A3,TopKNet,GFP (top-20),0,0.488279
A3,TopKNet,GFP (top-20),0,0.492139
A3,TopKNet,GFP (top-20),0,0.496609
A3,TopKNet,GFP (top-20),0,0.526762
A3,TopKNet,GFP (top-20),0,0.432474
A3,TopKNet,GFP (top-20),0,0.437016
A3,TopKNet,GFP (top-20),1,0.489313
A3,TopKNet,GFP (top-20),0,0.495524
A3,TopKNet,GFP (top-20),0,0.495171
A3,TopKNet,GFP (top-20),0,0.449967
A3,TopKNet,GFP (top-20),0,0.482062
A3,TopKNet,GFP (top-20),0,0.509457
A3,TopKNet,GFP (top-20),0,0.50391
A3,TopKNet,GFP (top-20),0,0.428518
A3,TopKNet,GFP (top-20),0,0.516115
A3,TopKNet,GFP (top-20),0,0.524514
A3,TopKNet,GFP (top-20),0,0.440277
A3,TopKNet,GFP (top-20),0,0.508321
A3,TopKNet,GFP (top-20),0,0.521088
A3,TopKNet,GFP (top-20),0,0.527443
A3,TopKNet,GFP (top-20),1,0.429865
A3,TopKNet,GFP (top-20),0,0.548574
A3,TopKNet,GFP (top-20),0,0.446879
A3,TopKNet,GFP (top-20),1,0.535399
A3,TopKNet,GFP (top-20),1,0.428632
A3,TopKNet,GFP (top-20),0,0.49542
A3,TopKNet,GFP (top-20),0,0.508278
A3,TopKNet,GFP (top-20),0,0.52533
A3,TopKNet,GFP (top-20),0,0.498409
A3,TopKNet,GFP (top-20),0,0.410426
A3,TopKNet,GFP (top-20),0,0.449504
A3,TopKNet,GFP (top-20),0,0.507765
A3,TopKNet,GFP (top-20),0,0.511398
A3,TopKNet,GFP (top-20),0,0.519404
A3,TopKNet,GFP (top-20),0,0.505726
A3,TopKNet,GFP (top-20),0,0.515934
A3,TopKNet,GFP (top-20),0,0.530369
A3,TopKNet,GFP (top-20),1,0.506755
A3,TopKNet,GFP (top-20),0,0.490009
A3,TopKNet,GFP (top-20),0,0.527382
A3,TopKNet,GFP (top-20),1,0.427777
A3,TopKNet,GFP (top-20),0,0.497967
A3,TopKNet,GFP (top-20),0,0.486114
A3,TopKNet,GFP (top-20),0,0.50818
A3,TopKNet,GFP (top-20),0,0.550349
A3,TopKNet,GFP (top-20),0,0.552507
A3,TopKNet,GFP (top-20),0,0.538141
A3,TopKNet,GFP (top-20),0,0.52724
A3,TopKNet,GFP (top-20),0,0.537426
A3,TopKNet,GFP (top-20),0,0.515708
A3,TopKNet,GFP (top-20),0,0.485511
A3,TopKNet,GFP (top-20),0,0.425034
A3,TopKNet,GFP (top-20),1,0.49053
A3,TopKNet,GFP (top-20),0,0.488409
A3,TopKNet,GFP (top-20),0,0.513288
A3,TopKNet,GFP (top-20),1,0.366844
A3,TopKNet,GFP (top-20),0,0.477914
A3,TopKNet,GFP (top-20),0,0.498834
A3,TopKNet,GFP (top-20),0,0.496032
A3,TopKNet,GFP (top-20),0,0.529779
A3,TopKNet,GFP (top-20),1,0.498514
A3,TopKNet,GFP (top-20),0,0.522887
A3,TopKNet,GFP (top-20),0,0.498274
A3,TopKNet,GFP (top-20),0,0.533256
A3,TopKNet,GFP (top-20),0,0.444161
A3,TopKNet,GFP (top-20),0,0.451699
A3,TopKNet,GFP (top-20),0,0.43465
A3,TopKNet,GFP (top-20),0,0.498639
A3,TopKNet,GFP (top-20),0,0.426079
A3,TopKNet,GFP (top-20),1,0.436573
A3,TopKNet,GFP (top-20),0,0.428274
A3,TopKNet,GFP (top-20),0,0.459585
A3,TopKNet,GFP (top-20),0,0.617356
A3,TopKNet,GFP (top-20),0,0.484115
A3,TopKNet,GFP (top-20),0,0.50303
A3,TopKNet,GFP (top-20),0,0.425958
A3,TopKNet,GFP (top-20),0,0.484848
A3,TopKNet,GFP (top-20),0,0.491671
A3,TopKNet,GFP (top-20),0,0.426716
A3,TopKNet,GFP (top-20),1,0.516481
A3,TopKNet,GFP (top-20),1,0.528007
A3,TopKNet,GFP (top-20),0,0.502034
A3,TopKNet,GFP (top-20),1,0.464846
A3,TopKNet,GFP (top-20),1,0.534438
A3,TopKNet,GFP (top-20),0,0.527474
A3,TopKNet,GFP (top-20),0,0.533471
A3,TopKNet,GFP (top-20),0,0.54441
A3,TopKNet,GFP (top-20),0,0.499859
A3,TopKNet,GFP (top-20),0,0.596145
A3,TopKNet,GFP (top-20),0,0.539742
A3,TopKNet,GFP (top-20),1,0.499433
A3,TopKNet,GFP (top-20),0,0.530004
A3,TopKNet,GFP (top-20),0,0.5343
A3,TopKNet,GFP (top-20),0,0.47903
A3,TopKNet,GFP (top-20),0,0.495857
A3,TopKNet,GFP (top-20),0,0.533822
A3,TopKNet,GFP (top-20),0,0.54031
A3,TopKNet,GFP (top-20),0,0.450606
A3,TopKNet,GFP (top-20),1,0.49691
A3,TopKNet,GFP (top-20),0,0.501221
A3,TopKNet,GFP (top-20),0,0.505459
A3,TopKNet,GFP (top-20),0,0.427368
A3,TopKNet,GFP (top-20),0,0.469974
A3,TopKNet,GFP (top-20),1,0.490061
A3,TopKNet,GFP (top-20),0,0.512568
A3,TopKNet,GFP (top-20),0,0.495246
A3,TopKNet,GFP (top-20),1,0.440936
A3,TopKNet,GFP (top-20),0,0.507926
A3,TopKNet,GFP (top-20),0,0.491858
A3,TopKNet,GFP (top-20),0,0.446462
A3,TopKNet,GFP (top-20),1,0.629761
A3,TopKNet,GFP (top-20),0,0.529695
A3,TopKNet,GFP (top-20),0,0.529211
A3,TopKNet,GFP (top-20),0,0.449732
A3,TopKNet,GFP (top-20),1,0.502376
A3,TopKNet,GFP (top-20),0,0.426771
A3,TopKNet,GFP (top-20),0,0.462007
A3,TopKNet,GFP (top-20),0,0.650286
A3,TopKNet,GFP (top-20),0,0.48206
A3,TopKNet,GFP (top-20),0,0.514893
A3,TopKNet,GFP (top-20),1,0.496788
A3,TopKNet,GFP (top-20),0,0.533174
A3,TopKNet,GFP (top-20),0,0.477162
A3,TopKNet,GFP (top-20),0,0.462634
A3,TopKNet,GFP (top-20),0,0.52629
A3,TopKNet,GFP (top-20),0,0.507485
A3,TopKNet,GFP (top-20),0,0.428387
A3,TopKNet,GFP (top-20),1,0.526581
A3,TopKNet,GFP (top-20),0,0.541574
A3,TopKNet,GFP (top-20),0,0.529536
A3,TopKNet,GFP (top-20),0,0.476769
A3,TopKNet,GFP (top-20),1,0.561826
A3,TopKNet,GFP (top-20),1,0.538033
A3,TopKNet,GFP (top-20),0,0.51412
A3,TopKNet,GFP (top-20),0,0.495539
A3,TopKNet,GFP (top-20),1,0.5333
A3,TopKNet,GFP (top-20),0,0.510694
A3,TopKNet,GFP (top-20),0,0.547501
A3,TopKNet,GFP (top-20),0,0.500617
A3,TopKNet,GFP (top-20),0,0.589376
A3,TopKNet,GFP (top-20),1,0.505658
A3,TopKNet,GFP (top-20),1,0.442989
A3,TopKNet,GFP (top-20),0,0.503198
A3,TopKNet,GFP (top-20),0,0.517603
A3,TopKNet,GFP (top-20),0,0.441417
A3,TopKNet,GFP (top-20),1,0.646463
A3,TopKNet,GFP (top-20),1,0.542792
A3,TopKNet,GFP (top-20),0,0.534393
A3,TopKNet,GFP (top-20),0,0.495668
A3,TopKNet,GFP (top-20),1,0.408434
A3,TopKNet,GFP (top-20),1,0.5211
A3,TopKNet,GFP (top-20),0,0.525376
A3,TopKNet,GFP (top-20),0,0.53318
A3,TopKNet,GFP (top-20),1,0.57295
A3,TopKNet,GFP (top-20),0,0.489538
A3,TopKNet,GFP (top-20),0,0.490066
A3,TopKNet,GFP (top-20),1,0.495147
A3,TopKNet,GFP (top-20),0,0.533282
A3,TopKNet,GFP (top-20),0,0.508499
A3,TopKNet,GFP (top-20),0,0.39471
A3,TopKNet,GFP (top-20),1,0.617699
A3,TopKNet,GFP (top-20),0,0.527846
A3,TopKNet,GFP (top-20),1,0.558541
A3,TopKNet,GFP (top-20),0,0.482287
A3,TopKNet,GFP (top-20),0,0.448656
A3,TopKNet,GFP (top-20),0,0.430805
A3,TopKNet,GFP (top-20),0,0.564186
A3,TopKNet,GFP (top-20),0,0.477986
A3,TopKNet,GFP (top-20),1,0.502218
A3,TopKNet,GFP (top-20),1,0.430405
A3,TopKNet,GFP (top-20),1,0.542161
A3,TopKNet,GFP (top-20),0,0.434043
A3,TopKNet,GFP (top-20),0,0.543611
A3,TopKNet,GFP (top-20),0,0.388598
A3,TopKNet,GFP (top-20),1,0.579517
A3,TopKNet,GFP (top-20),0,0.500633
A3,TopKNet,GFP (top-20),1,0.557588
A3,TopKNet,GFP (top-20),0,0.474949
A3,TopKNet,GFP (top-20),1,0.449366
A3,TopKNet,GFP (top-20),0,0.568472
A3,TopKNet,GFP (top-20),1,0.509187
A3,TopKNet,GFP (top-20),0,0.53104
A3,TopKNet,GFP (top-20),0,0.427074
A3,TopKNet,GFP (top-20),0,0.474131
A3,TopKNet,GFP (top-20),1,0.518282
A3,TopKNet,BF (top-20),0,0.549303
A3,TopKNet,BF (top-20),1,0.547561
A3,TopKNet,BF (top-20),1,0.484335
A3,TopKNet,BF (top-20),0,0.510565
A3,TopKNet,BF (top-20),0,0.49471
A3,TopKNet,BF (top-20),0,0.574061
A3,TopKNet,BF (top-20),0,0.528145
A3,TopKNet,BF (top-20),1,0.528035
A3,TopKNet,BF (top-20),1,0.517423
A3,TopKNet,BF (top-20),0,0.475007
A3,TopKNet,BF (top-20),0,0.553755
A3,TopKNet,BF (top-20),0,0.50865
A3,TopKNet,BF (top-20),0,0.461452
A3,TopKNet,BF (top-20),1,0.55227
A3,TopKNet,BF (top-20),0,0.511576
A3,TopKNet,BF (top-20),1,0.503427
A3,TopKNet,BF (top-20),0,0.44113
A3,TopKNet,BF (top-20),0,0.444675
A3,TopKNet,BF (top-20),0,0.542642
A3,TopKNet,BF (top-20),0,0.548912
A3,TopKNet,BF (top-20),0,0.516185
A3,TopKNet,BF (top-20),0,0.495466
A3,TopKNet,BF (top-20),0,0.435119
A3,TopKNet,BF (top-20),1,0.498186
A3,TopKNet,BF (top-20),0,0.512367
A3,TopKNet,BF (top-20),0,0.548739
A3,TopKNet,BF (top-20),0,0.529315
A3,TopKNet,BF (top-20),0,0.499974
A3,TopKNet,BF (top-20),0,0.508532
A3,TopKNet,BF (top-20),0,0.580405
A3,TopKNet,BF (top-20),0,0.45397
A3,TopKNet,BF (top-20),0,0.50683
A3,TopKNet,BF (top-20),0,0.502559
A3,TopKNet,BF (top-20),0,0.496189
A3,TopKNet,BF (top-20),1,0.512726
A3,TopKNet,BF (top-20),0,0.425258
A3,TopKNet,BF (top-20),0,0.510318
A3,TopKNet,BF (top-20),0,0.507348
A3,TopKNet,BF (top-20),0,0.476541
A3,TopKNet,BF (top-20),0,0.507469
A3,TopKNet,BF (top-20),0,0.588934
A3,TopKNet,BF (top-20),0,0.44568
A3,TopKNet,BF (top-20),0,0.550372
A3,TopKNet,BF (top-20),0,0.549803
A3,TopKNet,BF (top-20),1,0.538991
A3,TopKNet,BF (top-20),0,0.56043
A3,TopKNet,BF (top-20),0,0.515747
A3,TopKNet,BF (top-20),0,0.552764
A3,TopKNet,BF (top-20),0,0.5586
A3,TopKNet,BF (top-20),0,0.544584
A3,TopKNet,BF (top-20),0,0.504839
A3,TopKNet,BF (top-20),0,0.550627
A3,TopKNet,BF (top-20),0,0.502935
A3,TopKNet,BF (top-20),0,0.416355
A3,TopKNet,BF (top-20),0,0.547167
A3,TopKNet,BF (top-20),0,0.548721
A3,TopKNet,BF (top-20),0,0.510053
A3,TopKNet,BF (top-20),0,0.510535
A3,TopKNet,BF (top-20),1,0.544576
A3,TopKNet,BF (top-20),0,0.464133
A3,TopKNet,BF (top-20),0,0.548451
A3,TopKNet,BF (top-20),1,0.508563
A3,TopKNet,BF (top-20),1,0.555438
A3,TopKNet,BF (top-20),0,0.490789
A3,TopKNet,BF (top-20),0,0.527962
A3,TopKNet,BF (top-20),0,0.445913
A3,TopKNet,BF (top-20),0,0.49744
A3,TopKNet,BF (top-20),0,0.509917
A3,TopKNet,BF (top-20),0,0.553751
A3,TopKNet,BF (top-20),0,0.471409
A3,TopKNet,BF (top-20),0,0.49719
A3,TopKNet,BF (top-20),0,0.509411
A3,TopKNet,BF (top-20),0,0.499649
A3,TopKNet,BF (top-20),0,0.499505
A3,TopKNet,BF (top-20),0,0.497676
A3,TopKNet,BF (top-20),1,0.557155
A3,TopKNet,BF (top-20),0,0.506963
A3,TopKNet,BF (top-20),0,0.444917
A3,TopKNet,BF (top-20),1,0.550776
A3,TopKNet,BF (top-20),0,0.497674
A3,TopKNet,BF (top-20),0,0.5036
A3,TopKNet,BF (top-20),0,0.517434
A3,TopKNet,BF (top-20),0,0.428739
A3,TopKNet,BF (top-20),0,0.443486
A3,TopKNet,BF (top-20),0,0.571412
A3,TopKNet,BF (top-20),0,0.43195
A3,TopKNet,BF (top-20),0,0.55725
A3,TopKNet,BF (top-20),0,0.508625
A3,TopKNet,BF (top-20),0,0.500478
A3,TopKNet,BF (top-20),0,0.475047
A3,TopKNet,BF (top-20),1,0.530268
A3,TopKNet,BF (top-20),0,0.548523
A3,TopKNet,BF (top-20),0,0.504296
A3,TopKNet,BF (top-20),1,0.517226
A3,TopKNet,BF (top-20),0,0.540947
A3,TopKNet,BF (top-20),0,0.503364
A3,TopKNet,BF (top-20),0,0.495212
A3,TopKNet,BF (top-20),0,0.529776
