Track ID,mean_speed,group
1000,4.922652527721703,infected
1002,6.987286873390947,infected
1017,8.18652528970866,non_infected
1030,7.7249797094423895,non_infected
1031,8.36482728353556,non_infected
1034,7.48227621545965,non_infected
1051,6.187908324903601,non_infected
1052,8.772437561872747,non_infected
1054,6.401951509267963,infected
1060,8.23222055559295,infected
1065,5.86403943842419,non_infected
1070,8.045133539997543,non_infected
1072,7.019355086650699,non_infected
1083,3.744677466175009,non_infected
1086,5.728607197546572,non_infected
1093,7.392029970586534,non_infected
1105,4.831498719536772,non_infected
1106,9.669626704899061,non_infected
1113,5.634248250492574,non_infected
1117,10.29466072550585,non_infected
1118,6.360203309342009,non_infected
1121,9.10630240634838,non_infected
1124,8.325565777765208,non_infected
1128,9.741895105902401,non_infected
1131,7.73007653557908,non_infected
1145,6.91219119813191,non_infected
1147,7.799524222651502,non_infected
1151,8.370610605446076,non_infected
1160,8.408312242974853,non_infected
1169,9.178778119335881,non_infected
1171,6.023419434775084,infected
1172,8.281581960498967,non_infected
1196,5.720560830731388,infected
1198,9.499181228747668,non_infected
1205,4.070615010641909,non_infected
1223,6.370987460613714,non_infected
1225,9.281636658044047,non_infected
1231,4.3963925290985095,non_infected
1240,7.714096325872505,non_infected
1244,7.906725816783802,non_infected
1245,7.353802862668246,infected
1253,7.653570121730998,infected
1264,6.849987762001546,infected
1269,7.16335535910825,non_infected
1272,8.485897470700626,non_infected
1274,6.3522529052690695,non_infected
1275,5.852477619051742,non_infected
1278,7.3133055499248005,non_infected
1284,9.212326921355634,non_infected
1288,6.139576833897227,non_infected
1292,6.019129001771514,non_infected
1309,8.044356422689535,infected
1310,5.8192241814112595,non_infected
1311,3.7930001184814217,non_infected
1318,5.728101606729642,non_infected
1328,5.567383972065159,non_infected
1329,5.051087056354678,non_infected
1331,4.878012207001246,non_infected
1340,6.609263038621456,non_infected
1343,7.379982645081671,non_infected
1344,8.134432739652997,non_infected
1365,6.635155100817152,non_infected
1371,10.521950630203232,non_infected
1372,6.9302657516161315,non_infected
1376,5.771996654340744,infected
1383,8.725771954733405,non_infected
1384,4.113368229431284,non_infected
1385,6.0710607839404735,non_infected
1389,6.127062820403316,non_infected
1396,8.526064320024632,non_infected
1404,7.403504976098264,non_infected
1409,9.764982293014377,non_infected
1415,8.329785079904486,non_infected
1426,6.0272398597951975,non_infected
1429,9.545863394978557,non_infected
1433,9.043570855985672,non_infected
1435,9.325552032549941,non_infected
1440,8.1077936089538,infected
1442,4.633065453093243,non_infected
1444,6.318813733116358,non_infected
1447,9.305901596759837,infected
1450,5.643257724181514,non_infected
1453,7.062855431900023,non_infected
1466,7.093274056503246,infected
1468,6.92727903507391,non_infected
1474,7.942381854236831,non_infected
1478,5.866341761783988,non_infected
1487,7.826397306617977,non_infected
1490,8.192240212489853,non_infected
1500,9.562808875047498,non_infected
1510,8.562961720410142,non_infected
1514,5.647440110363138,non_infected
1515,6.509680320954533,non_infected
1525,5.965855023364059,non_infected
1531,3.796290111794558,non_infected
1537,7.328054930463095,non_infected
1541,7.822047990538312,non_infected
1551,6.5346841281721,non_infected
1555,6.870043513200222,non_infected
1560,6.625150943917222,non_infected
1569,5.0096850727457936,non_infected
1572,8.84283421193669,non_infected
1573,8.087429444091335,infected
1575,7.788139899763163,non_infected
1579,6.246726562420163,non_infected
1580,6.072715476488496,non_infected
1599,6.176558185363041,non_infected
1603,7.958938051313376,non_infected
1617,6.980926000185648,non_infected
1621,8.307570368682965,non_infected
1625,8.119741903580683,non_infected
1626,8.67704482837953,infected
1641,6.109156680841828,non_infected
1643,8.895904809384874,non_infected
1649,4.745560075702998,non_infected
1651,5.931462119774585,non_infected
1652,10.269103570575135,non_infected
1658,7.645675529118103,non_infected
1662,7.3478445640040295,non_infected
1663,9.427587635082562,non_infected
1673,7.388744063632725,non_infected
1676,6.479397415271217,non_infected
1677,8.045952766242314,non_infected
1678,5.780024693026926,non_infected
1684,9.948800847480832,non_infected
