perm_rho
-0.08798141912802462
-0.05329270982424399
0.09274869426139336
-0.008875658581637726
0.015619608770305693
0.047944059674610774
0.057168543266007184
-0.0268982840858366
0.01988302555624521
0.020851983916686013
0.003914591776180832
0.0375568260506854
-0.049184326375974995
-0.046742551307664186
0.06852473525037335
0.07003631029266101
0.01837145051395756
-0.027750967443024504
0.031239217540611385
-0.11577114490546676
-0.04108383448268991
-0.025386709043548956
-0.04651000130115839
0.007286566870514814
0.030037709173664794
0.0947641276511102
0.027440900767683445
-0.0029843917501576637
0.11007366974607485
0.04519221793095891
0.016859875471669915
0.007674150214691135
0.0658891685099744
0.04147141782686623
-0.06968748528290232
0.01930165053998073
0.07147036866611339
-0.04565731794397049
0.05592827656464296
-0.05081217642151554
0.00011627500325289598
0.05011452640199817
0.01992178389066284
-0.036045251008397755
0.10379481957041846
0.07840811052686952
0.011123641977860381
-0.025968084059813434
0.09631446102781549
0.04003735945341384
0.01844896718279283
0.04178148450220728
0.10720555299917009
0.057866193285524566
0.029998950839247158
0.011239916981113277
0.010619783630431166
-0.014534375406611996
0.022712383968732347
-0.03108418420294086
0.057284818269260074
0.07007506862707864
-0.020231850566003896
-0.04988197639549237
0.14452982904334968
-0.04329305954449493
-0.024340234014272887
-0.07643143547157029
-0.008991933584890623
-0.07371835206233605
-0.037285517709761976
-0.0445720845802768
-0.02976640083274137
0.1252669368377866
0.02488285069611974
-0.016007192114482014
0.0442232595705181
0.018255175510704668
-0.03263451757964614
0.006860225191920861
-0.024340234014272887
0.03484374264145116
-0.04995949306432763
0.014108033728018046
0.10968608640189853
-0.05166485977870345
-0.12352281178899314
0.03232445090430508
-0.03941722610273174
0.07918327721522216
0.02647194240724265
0.1078256863498522
0.02042564223809206
-0.07697405215341714
-0.02061943391018022
-0.009650825269990365
-0.06476517681186306
-0.026975800754671868
0.020154333897168634
0.06484269348069832
-0.04860295135971052
-0.07759418550409924
-0.05317643482099109
-0.04441705124260626
0.037130484372091446
-0.0021704667273873914
-0.04139390115803096
-0.007674150214691135
-0.019146617202310205
-0.058486326636206676
-0.0075191168770206065
-0.014534375406611996
0.025386709043548956
0.00953455026673747
0.000658891685099744
0.054029118178179
0.021472117267368123
0.09034567752750018
0.02042564223809206
0.005503683487303743
-0.09708962771616815
-0.083834277345338
0.01922413387114547
-0.004651000130115839
0.055230626545125595
0.009030691919308253
0.05259505980472661
-0.04767275133368735
-0.053098918152155825
-0.0270145590890895
0.0018604000520463357
-0.11577114490546676
0.03038653418342348
0.007015258529591391
0.03480498430703353
0.00624009184123875
0.03786689272602646
0.021007017254356542
0.023720100663590777
0.07724536049434055
0.04860295135971052
0.04643248463232313
0.01205384200388355
0.028022275783947927
0.035851459336309593
-0.04941687638248079
0.034146092621933785
0.0029068750813223995
0.056703443252995596
0.022944933975238137
0.002945633415740032
0.008565591906296669
-0.0021317083929697596
0.018604000520463355
0.14794056247210133
0.08216766896537982
0.03263451757964614
0.06805963523736178
-0.11953070334397706
-0.12910401194513219
0.056897234925083764
-0.022092250618050233
-0.03096790919968796
-0.04019239279108437
-0.02166590893945628
0.08588846906947249
-0.07290442703956578
0.04224658451521887
0.045734834612805746
0.12022835336349444
0.02065819224459785
-0.03437864262843958
0.04209155117754834
0.0
-0.013216592036412511
-0.05592827656464296
-0.06464890180861016
-0.012596458685730397
0.020309367234839164
0.0039921084450160954
0.03581270100189196
0.05038583474292159
0.005271133480797952
-0.04658751796999366
0.0731757353804892
-0.0067827085230855975
-0.0289524758099711
-0.02860365080021241
0.012015083669465916
-0.056393376577654544
-0.030076467508082426
-0.06201333506821119
0.018410208848375194
0.0010852333636936957
-0.03527008432004511
-0.014573133741029629
0.018061383838616506
-0.09538426100179233
0.03166555921920534
0.012751492023400925
-0.02375885899800841
-0.03608400934281538
0.00779042521794403
0.00027130834092342393
0.05302140148332056
0.03825447607020277
0.010852333636936959
-0.07228429368888366
0.016007192114482014
0.07096651031868417
-0.06546282683138044
-0.05809874329203036
0.06286601842539909
-0.030076467508082426
-0.10821326969402853
0.07158664366936628
0.018720275523716252
0.08999685251774146
0.03968853444365516
0.022169767286885498
0.02158839227062102
0.07743915216642872
0.008255525230955614
-0.08166381061795061
0.04073500947293122
-0.048099093012281297
0.008604350240714303
0.029882675835994264
0.030774117527599804
-0.015232025426129373
