fpr,tpr
0.0,0.0
0.0,0.012658227848101266
0.0,0.0379746835443038
0.008064516129032258,0.0379746835443038
0.008064516129032258,0.05063291139240506
0.010752688172043012,0.05063291139240506
0.010752688172043012,0.06329113924050633
0.013440860215053764,0.06329113924050633
0.013440860215053764,0.0759493670886076
0.026881720430107527,0.0759493670886076
0.026881720430107527,0.08860759493670886
0.02956989247311828,0.08860759493670886
0.02956989247311828,0.11392405063291139
0.03494623655913978,0.11392405063291139
0.03494623655913978,0.12658227848101267
0.043010752688172046,0.12658227848101267
0.043010752688172046,0.13924050632911392
0.056451612903225805,0.13924050632911392
0.056451612903225805,0.1518987341772152
0.06182795698924731,0.1518987341772152
0.06182795698924731,0.16455696202531644
0.06989247311827956,0.16455696202531644
0.06989247311827956,0.189873417721519
0.08064516129032258,0.189873417721519
0.08064516129032258,0.21518987341772153
0.0967741935483871,0.21518987341772153
0.0967741935483871,0.24050632911392406
0.10215053763440861,0.24050632911392406
0.10215053763440861,0.26582278481012656
0.10752688172043011,0.26582278481012656
0.10752688172043011,0.27848101265822783
0.11290322580645161,0.27848101265822783
0.11290322580645161,0.2911392405063291
0.12903225806451613,0.2911392405063291
0.12903225806451613,0.3037974683544304
0.13172043010752688,0.3037974683544304
0.13172043010752688,0.34177215189873417
0.13978494623655913,0.34177215189873417
0.13978494623655913,0.35443037974683544
0.1478494623655914,0.35443037974683544
0.1478494623655914,0.3670886075949367
0.16129032258064516,0.3670886075949367
0.16129032258064516,0.379746835443038
0.16666666666666666,0.379746835443038
0.16666666666666666,0.3924050632911392
0.18010752688172044,0.3924050632911392
0.18010752688172044,0.4177215189873418
0.20967741935483872,0.4177215189873418
0.20967741935483872,0.43037974683544306
0.21505376344086022,0.43037974683544306
0.21505376344086022,0.45569620253164556
0.22580645161290322,0.45569620253164556
0.22580645161290322,0.46835443037974683
0.22849462365591397,0.46835443037974683
0.22849462365591397,0.4810126582278481
0.2446236559139785,0.4810126582278481
0.2446236559139785,0.4936708860759494
0.24731182795698925,0.4936708860759494
0.24731182795698925,0.5063291139240507
0.25268817204301075,0.5063291139240507
0.25268817204301075,0.5316455696202531
0.271505376344086,0.5316455696202531
0.271505376344086,0.5569620253164557
0.2849462365591398,0.5569620253164557
0.2849462365591398,0.569620253164557
0.29301075268817206,0.569620253164557
0.29301075268817206,0.5822784810126582
0.2956989247311828,0.5822784810126582
0.2956989247311828,0.5949367088607594
0.33064516129032256,0.5949367088607594
0.33064516129032256,0.6075949367088608
0.33602150537634407,0.6075949367088608
0.33602150537634407,0.620253164556962
0.3548387096774194,0.620253164556962
0.3548387096774194,0.6329113924050633
0.40591397849462363,0.6329113924050633
0.40591397849462363,0.6455696202531646
0.4166666666666667,0.6455696202531646
0.4166666666666667,0.6582278481012658
0.41935483870967744,0.6582278481012658
0.41935483870967744,0.6708860759493671
0.43548387096774194,0.6708860759493671
0.43548387096774194,0.6835443037974683
0.44086021505376344,0.6835443037974683
0.44086021505376344,0.6962025316455697
0.4489247311827957,0.6962025316455697
0.4489247311827957,0.7088607594936709
0.45698924731182794,0.7088607594936709
0.45698924731182794,0.7215189873417721
0.48118279569892475,0.7215189873417721
0.48118279569892475,0.7341772151898734
0.510752688172043,0.7341772151898734
0.510752688172043,0.7468354430379747
0.5295698924731183,0.7468354430379747
0.5295698924731183,0.759493670886076
0.5618279569892473,0.759493670886076
0.5618279569892473,0.7848101265822784
0.6129032258064516,0.7848101265822784
0.6129032258064516,0.7974683544303798
0.6236559139784946,0.7974683544303798
0.6236559139784946,0.810126582278481
0.6397849462365591,0.810126582278481
0.6397849462365591,0.8227848101265823
0.6612903225806451,0.8227848101265823
0.6612903225806451,0.8354430379746836
0.6908602150537635,0.8354430379746836
0.6908602150537635,0.8481012658227848
0.717741935483871,0.8481012658227848
0.717741935483871,0.8607594936708861
0.7258064516129032,0.8607594936708861
0.7258064516129032,0.8734177215189873
0.75,0.8734177215189873
0.75,0.8860759493670886
0.7553763440860215,0.8860759493670886
0.7553763440860215,0.8987341772151899
0.7768817204301075,0.8987341772151899
0.7768817204301075,0.9113924050632911
0.7849462365591398,0.9113924050632911
0.7849462365591398,0.9240506329113924
0.7956989247311828,0.9240506329113924
0.7956989247311828,0.9367088607594937
0.8225806451612904,0.9367088607594937
0.8225806451612904,0.9493670886075949
0.8602150537634409,0.9493670886075949
0.8602150537634409,0.9620253164556962
0.8629032258064516,0.9620253164556962
0.8629032258064516,0.9746835443037974
0.8736559139784946,0.9746835443037974
0.8736559139784946,0.9873417721518988
0.9623655913978495,0.9873417721518988
0.9623655913978495,1.0
1.0,1.0
